Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
269,131,108,1029,45,151,981,38,-48,1028,0
270,161,89,1039,54,161,962,58,-58,990,0
271,141,99,1019,27,161,972,58,-48,1028,0
272,141,89,1029,45,151,981,58,-48,1019,0
273,151,99,1009,63,171,981,58,-58,1009,0
274,131,79,1019,54,161,981,58,-38,1009,0
275,141,89,1019,54,161,981,58,-58,1028,0
276,131,69,1049,54,141,981,67,-38,1000,0
277,141,79,1039,54,151,972,48,-58,1019,0
278,151,89,1029,45,161,981,58,-38,1019,0
279,131,99,1019,45,151,990,58,-48,1009,0
280,141,89,1029,45,151,972,48,-19,1028,0
281,141,89,1019,45,151,972,58,-38,1009,0
282,141,99,1029,63,191,972,58,-38,1000,0
283,151,99,1019,45,161,981,58,-48,1009,0
284,141,89,1039,45,151,953,38,-48,1009,0
285,131,89,1039,45,161,990,67,-29,1009,0
286,131,89,1029,54,181,981,67,-29,1000,0
287,141,99,1029,45,151,981,48,-48,1019,0
288,141,89,1029,54,171,972,58,-38,1009,0
289,151,79,1009,54,161,972,48,-48,1009,0
290,151,59,1029,54,151,990,58,-58,1019,0
291,151,108,1009,63,161,972,58,-29,1009,0
292,141,89,1019,45,161,981,48,-38,1009,0
293,141,69,1029,45,151,981,48,-67,1019,0
294,131,89,1029,54,151,972,48,-48,1009,0
295,121,89,1039,45,141,981,48,-48,1019,0
296,141,89,1019,45,181,981,48,-38,1019,0
297,141,108,1029,54,151,981,58,-48,1009,0
298,131,79,1029,63,161,953,58,-38,1028,0
299,141,89,1019,36,171,981,48,-48,1019,0
300,141,89,1019,54,161,981,58,-67,1009,0
301,151,108,1009,54,151,981,58,-38,1019,0
302,161,79,1000,54,131,981,67,-29,1000,0
303,141,79,1039,45,151,972,58,-48,1019,0
304,141,79,1029,54,151,990,67,-38,1009,0
305,141,89,1029,54,171,972,58,-29,1028,0
306,151,89,1019,54,141,962,67,-67,1019,0
307,141,108,1039,45,161,990,58,-38,1009,0
308,161,69,1039,54,131,981,48,-29,1019,0
309,141,89,1019,45,151,972,58,-38,1028,0
310,161,89,1019,54,161,962,58,-38,1000,0
311,141,79,1039,54,141,981,58,-38,1009,0
312,131,79,1029,63,151,981,58,-48,1019,0
313,141,89,1019,36,151,981,67,-29,1009,0
314,141,99,1019,36,151,981,67,-29,1009,0
315,131,99,1029,36,171,972,58,-48,1019,0
316,151,99,1019,45,141,981,67,-67,1000,0
317,131,79,1039,45,171,981,48,-38,1019,0
318,141,79,1019,54,151,972,48,-48,1019,0
319,161,79,1019,45,151,981,67,-38,1019,0
320,151,89,1019,54,171,962,58,-58,1028,0
321,131,99,1039,54,161,972,48,-48,1019,0
322,151,79,1019,54,171,972,58,-48,1019,0
323,141,79,1029,45,171,981,58,-58,1019,0
324,141,99,1039,54,161,981,67,-48,1009,0
325,141,89,1019,45,131,981,58,-29,1028,0
326,151,79,1029,63,151,944,48,-58,1009,0
327,141,69,1019,54,151,981,48,-48,1019,0
328,141,89,1019,45,171,962,48,-38,1009,0
329,141,69,1029,54,161,962,48,-48,1028,0
330,141,89,1029,54,151,962,48,-48,1009,0
331,141,69,1019,36,151,972,48,-48,1028,0
332,141,79,1049,54,141,972,67,-48,990,0
333,141,79,1029,45,161,972,58,-58,1000,0
334,151,108,1019,54,171,962,77,-38,1000,0
335,141,79,1019,36,141,981,48,-48,1009,0
336,131,79,1029,45,161,962,58,-58,1019,0
337,151,79,1029,45,151,972,58,-58,1009,0
338,151,79,1019,54,151,962,58,-58,1000,0
339,131,79,1019,54,161,981,58,-48,1019,0
340,141,79,1029,45,151,981,48,-48,1019,0
341,151,79,1029,45,131,1000,58,-48,1009,0
342,151,79,1009,54,161,962,48,-29,1019,0
343,151,69,1019,54,151,990,48,-38,1019,0
344,141,69,1029,45,151,972,58,-58,1019,0
345,141,79,1039,63,131,972,58,-58,1019,0
346,121,69,1029,45,141,981,58,-58,1000,0
347,151,99,1029,45,151,981,38,-38,1019,0
348,131,89,1029,63,141,972,77,-67,1019,0
349,141,79,1039,54,141,972,58,-48,1000,0
350,151,79,1029,54,151,981,38,-48,1019,0
351,141,79,1039,54,171,1000,58,-58,1019,0
352,151,79,1009,54,151,962,58,-77,1019,0
353,131,89,1039,54,151,962,48,-48,1009,0
354,141,79,1039,27,141,981,48,-77,1028,0
355,141,79,1019,36,141,981,58,-29,1000,0
356,161,89,1009,45,151,962,58,-29,1000,0
357,151,79,1029,54,141,1000,48,-38,1028,0
358,131,79,1029,54,151,981,58,-48,1019,0
359,151,69,1039,45,141,972,58,-38,990,0
360,141,79,1019,72,151,962,48,-48,1009,0
361,141,79,1019,45,141,981,58,-58,1009,0
362,141,79,1019,54,171,990,67,-38,1009,0
363,141,69,1029,54,171,990,67,-58,1019,0
364,141,69,1029,63,131,972,58,-48,1009,0
365,141,69,1029,54,141,981,58,-48,1009,0
366,151,79,1029,72,141,953,58,-29,1000,0
367,141,89,1019,72,141,953,48,-58,1009,0
368,151,79,1029,54,141,981,58,-58,1000,0
369,151,79,1029,63,141,972,58,-58,1000,0
370,151,79,1029,63,141,972,58,-58,1019,0
371,141,89,1029,63,151,962,38,-48,1019,0
372,141,89,1029,36,131,981,38,-48,1019,0
373,141,89,1029,54,141,972,67,-58,1009,0
374,151,108,1019,54,141,972,58,-48,1009,0
375,131,69,1019,54,151,972,48,-58,1019,0
376,141,59,1029,72,141,981,48,-48,1019,0
377,141,59,1029,54,131,990,48,-48,1019,0
378,151,69,1019,54,131,990,48,-58,1019,0
379,141,79,1019,72,151,972,48,-58,1028,0
380,151,89,1019,63,151,972,77,-48,1000,0
381,141,79,1029,45,121,981,77,-48,1000,0
382,141,79,1029,54,141,981,58,-67,1009,0
383,141,79,1029,36,151,981,58,-48,990,0
384,141,99,1019,36,151,981,58,-48,1009,0
385,141,69,1029,54,151,990,67,-67,1009,0
386,151,69,1029,54,131,972,67,-67,1009,0
387,131,79,1019,54,131,990,48,-67,1000,0
388,151,69,1039,63,151,981,48,-48,1009,0
389,161,69,1019,54,141,972,58,-48,1009,0
390,161,69,1019,54,141,972,67,-67,1000,0
391,151,69,1019,72,151,972,58,-67,1019,0
392,151,69,1029,63,151,962,67,-58,1019,0
393,151,89,1019,45,121,972,67,-58,1019,0
394,141,69,1029,63,141,990,58,-58,1009,0
395,151,79,1019,63,141,962,48,-48,1000,0
396,141,89,1019,54,141,981,58,-58,1028,0
397,141,89,1019,54,141,981,58,-67,1028,0
398,151,89,1029,63,141,981,48,-67,1019,0
399,161,59,1029,54,171,972,67,-77,1019,0
400,151,69,1029,54,161,972,58,-58,1009,0
401,151,79,1009,54,131,981,48,-48,1019,0
402,141,89,1039,54,121,990,48,-48,1019,0
403,151,59,1029,63,131,962,48,-58,1028,0
404,141,59,1029,54,131,981,67,-38,1009,0
405,141,79,1029,54,171,990,58,-48,1009,0
406,141,79,1019,54,171,990,58,-67,1009,0
407,141,79,1029,54,121,972,48,-48,1009,0
408,141,79,1029,54,151,981,67,-38,990,0
409,141,69,1029,54,151,981,58,-58,1019,0
410,151,59,1029,54,131,981,58,-48,1009,0
411,121,79,1049,63,141,972,48,-58,1019,0
412,151,69,1019,54,151,981,38,-67,1009,0
413,141,59,1039,63,121,981,58,-29,1009,0
414,141,59,1029,54,151,972,48,-67,1009,0
415,141,79,1019,45,131,981,58,-48,1028,0
416,121,69,1029,45,151,981,58,-48,1028,0
417,141,79,1009,45,151,981,67,-58,1019,0
418,151,79,1019,45,131,981,58,-67,1019,0
419,161,79,1029,54,151,972,48,-58,1019,0
420,161,69,1009,63,141,953,58,-67,1019,0
421,161,89,1009,54,131,981,48,-38,1009,0
422,151,59,1029,63,141,962,58,-48,1019,0
423,151,89,1029,54,141,990,67,-77,1028,0
424,161,69,1029,63,151,972,67,-48,1019,0
425,161,69,1029,63,161,972,58,-48,1009,0
426,151,69,1019,63,151,972,58,-48,1009,0
427,141,89,1029,45,131,981,48,-58,1019,0
428,161,79,1019,54,141,990,48,-58,1019,0
429,151,69,1009,63,131,962,48,-38,1019,0
430,161,69,1029,45,141,981,67,-58,1009,0
431,151,79,1009,54,131,972,38,-58,1009,0
432,131,89,1029,54,141,972,67,-38,1000,0
433,161,59,1039,54,141,972,58,-58,1009,0
434,141,89,1009,63,141,981,67,-58,1000,0
435,151,89,1039,45,161,981,58,-38,1028,0
436,151,89,1029,54,121,981,58,-67,1019,0
437,141,99,1019,54,141,962,58,-58,1019,0
438,151,69,1029,45,151,990,29,-48,1009,0
439,161,79,1019,45,141,981,67,-87,1028,0
440,151,69,1019,63,151,972,67,-38,1009,0
441,141,69,1019,54,141,962,48,-58,1019,0
442,151,79,1019,45,131,990,58,-38,1019,0
443,151,59,1029,54,141,972,58,-58,1009,0
444,151,69,1039,54,161,990,48,-58,1019,0
445,141,79,1029,54,131,981,48,-58,1028,0
446,161,59,1029,45,131,981,67,-67,1000,0
447,141,79,1029,54,151,962,67,-38,1009,0
448,141,59,1039,54,171,972,58,-67,1028,0
449,161,69,1009,63,141,972,67,-67,1000,0
450,161,69,1009,54,171,981,67,-67,1000,0
451,161,79,1000,45,151,972,48,-48,1019,0
452,151,69,1039,45,131,981,58,-77,1019,0
453,151,89,1029,45,121,981,67,-58,1019,0
454,141,69,1029,54,131,972,48,-67,1019,0
455,151,79,1009,54,151,981,67,-48,1009,0
456,151,89,1029,54,131,972,58,-87,1038,0
457,171,59,1029,54,161,972,48,-48,1019,0
458,151,69,1039,54,121,981,58,-48,1009,0
459,141,79,1029,27,141,990,67,-48,990,0
460,141,79,1019,54,161,972,58,-38,1028,0
461,141,69,1039,63,141,972,58,-77,1009,0
462,141,69,1039,63,141,981,67,-58,1009,0
463,161,69,1019,63,131,981,77,-48,980,0
464,141,69,1029,63,151,981,58,-67,1019,0
465,161,69,1029,45,151,981,58,-58,1009,0
466,131,89,1019,45,151,981,58,-48,1000,0
467,151,79,1029,54,131,972,67,-58,1009,0
468,151,79,1019,45,141,962,67,-67,1028,0
469,141,79,1019,45,161,981,58,-58,1028,0
470,161,69,1049,72,131,962,48,-58,1009,0
471,141,59,1049,54,121,981,48,-58,1019,0
472,141,89,1029,54,141,962,58,-48,1019,0
473,161,89,1019,54,141,981,58,-48,1019,0
474,161,69,1009,63,121,981,58,-48,1019,0
475,151,99,1029,72,121,990,67,-77,1009,0
476,141,79,1029,45,151,981,58,-48,1009,0
477,151,79,1039,45,131,972,58,-58,1009,0
478,151,79,1039,45,151,981,58,-48,1019,0
479,161,79,1009,54,131,981,58,-58,1000,0
480,141,89,1039,63,141,972,58,-58,1019,0
481,151,59,1029,63,121,981,58,-67,1009,0
482,161,89,1009,63,151,972,67,-48,1000,0
483,151,79,1019,45,151,981,58,-38,1019,0
484,151,69,1019,72,131,981,58,-29,1019,0
485,161,89,1019,72,131,962,48,-58,1009,0
486,151,69,1029,63,141,972,38,-48,1028,0
487,161,69,1019,54,141,981,38,-77,1019,0
488,161,79,1029,63,141,981,58,-58,1009,0
489,171,79,1029,54,141,981,29,-29,1028,0
490,151,79,1019,54,171,990,48,-67,1019,0
491,161,79,1039,54,141,990,58,-29,1009,0
492,141,89,1019,63,151,962,48,-38,1019,0
493,141,79,1029,54,161,981,48,-58,1009,0
494,161,79,1019,54,141,981,48,-29,1009,0
495,151,89,1019,63,131,981,38,-58,1028,0
496,151,69,1029,54,151,972,58,-77,1028,0
497,161,89,1009,45,141,981,67,-58,1009,0
498,161,79,1029,63,151,981,38,-38,1019,0
499,161,79,1019,45,131,990,58,-67,1028,0
500,161,79,1019,54,151,972,58,-29,990,0
501,161,79,1029,63,131,990,38,-48,1009,0
502,171,89,1019,54,141,972,48,-58,1019,0
503,151,89,1029,45,171,981,48,-29,1019,0
504,161,59,1029,63,131,972,48,-38,1019,0
505,171,59,1029,63,141,981,48,-58,1028,0
506,171,89,1019,45,141,990,48,-48,1009,0
507,171,79,1029,45,141,990,48,-48,1038,0
508,151,79,1009,54,141,962,58,-48,1028,0
509,161,89,1029,45,151,972,48,-58,1000,0
510,141,79,1019,54,131,1000,38,-38,1009,0
511,151,79,1029,54,151,990,48,-38,1000,0
512,161,79,1029,54,131,990,58,-29,1009,0
513,151,89,1029,63,151,972,48,-58,1009,0
514,151,79,1029,45,151,981,38,-48,1019,0
515,171,89,1009,45,161,981,48,-48,1000,0
516,151,89,1029,63,141,962,48,-48,1000,0
517,161,79,1029,45,131,972,38,-77,1028,0
518,161,79,1029,72,161,972,58,-48,1000,0
519,141,69,1019,54,131,981,48,-38,1019,0
520,161,69,1019,54,161,972,48,-38,1019,0
521,171,89,1039,54,161,981,38,-38,1028,0
522,151,59,1019,54,141,972,38,-38,1019,0
523,151,79,1039,63,161,981,48,-67,1038,0
524,171,69,1019,54,141,981,48,-29,1019,0
525,161,89,1009,63,151,972,58,-58,1019,0
526,151,99,1019,72,141,962,48,-38,1000,0
527,151,89,1039,54,171,972,48,-29,1009,0
528,151,79,1029,54,141,990,58,-58,1009,0
529,151,79,1009,45,161,990,48,-48,1028,0
530,151,69,1039,45,141,981,58,-48,1019,0
531,151,99,1029,63,171,981,67,-48,1009,0
532,171,89,1029,63,131,990,48,-29,1009,0
533,151,108,1019,54,131,972,58,-48,1009,0
534,161,89,1029,45,141,981,58,-58,1028,0
535,161,79,1029,63,141,962,48,-29,1019,0
536,141,99,1029,45,171,981,58,-29,1009,0
537,151,99,1029,63,151,962,67,-48,1019,0
538,151,99,1029,54,171,972,48,-38,1019,0
539,161,99,1019,45,161,981,58,-58,1009,0
540,151,79,1019,63,151,972,48,-48,1019,0
541,151,108,1029,45,151,972,48,-58,1019,0
542,151,108,1029,45,151,981,48,-38,1009,0
543,161,108,1029,63,161,962,48,-58,1028,0
544,161,79,1029,63,151,962,48,-48,1000,0
545,151,108,1029,54,161,972,38,-29,1019,0
546,151,108,1019,45,131,981,29,-58,1019,0
547,151,108,1019,54,151,962,58,-38,1000,0
548,161,99,1019,45,151,972,38,-38,1019,0
549,151,99,1019,54,181,981,58,-48,1028,0
550,141,89,1029,54,151,972,48,-48,1000,0
551,161,89,1029,45,161,981,58,-29,1009,0
552,151,79,1039,63,141,962,58,-67,1009,0
553,151,79,1019,36,161,981,48,-48,1009,0
