Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
98,60,306,1000,-300,222,944,-9,-106,971,0
99,101,316,1000,-245,232,962,-19,-67,942,0
100,101,297,1000,-227,212,925,29,-116,1038,0
101,80,326,1000,-227,212,925,87,-77,1019,0
102,80,306,960,-263,212,925,77,-48,1047,0
103,90,316,990,-236,212,925,155,-67,1038,0
104,131,297,1009,-163,272,1009,145,-48,1000,0
105,101,306,1000,-90,282,1009,213,-126,1019,0
106,60,306,1019,-281,171,907,203,-126,1066,0
107,50,287,990,-281,171,907,135,-67,1019,0
108,80,306,1019,-254,202,1000,87,-87,1000,0
109,90,336,990,-309,262,898,67,-126,952,0
110,30,356,970,-336,282,833,0,-135,980,0
111,50,316,1000,-309,282,916,-9,-126,961,0
112,80,297,980,-272,222,953,-29,-77,980,0
113,80,306,1000,-245,222,935,9,-126,1028,0
114,90,297,1000,-245,212,925,48,-87,1019,0
115,70,306,970,-254,191,907,106,-58,1057,0
116,101,326,990,-163,202,907,135,-48,1019,0
117,141,297,1019,-90,272,1064,174,-67,1009,0
118,90,316,1000,-209,303,953,213,-116,1028,0
119,70,277,1009,-281,151,888,213,-77,1028,0
120,70,297,1000,-254,171,944,135,-77,1000,0
121,101,306,990,-272,242,972,116,-97,980,0
122,60,336,960,-290,222,861,38,-126,961,0
123,50,316,990,-300,272,870,-29,-126,971,0
124,60,297,1000,-290,252,944,-19,-116,980,0
125,70,326,990,-227,232,962,-19,-116,980,0
126,141,287,990,-200,212,935,-38,-106,1000,0
127,111,306,990,-209,222,916,77,-106,1009,0
128,101,316,970,-236,212,925,135,-67,1028,0
129,101,316,980,-127,171,925,135,-67,1028,0
130,121,316,1009,-81,282,1055,174,-67,1000,0
131,90,326,1009,-263,252,935,174,-48,1009,0
132,50,297,1009,-300,181,907,203,-116,1038,0
133,60,297,1019,-236,202,962,116,-58,1009,0
134,80,316,1009,-281,222,935,116,-58,1009,0
135,70,336,950,-309,252,851,106,-97,990,0
136,30,336,990,-318,282,907,9,-126,980,0
137,60,297,1009,-281,252,935,9,-126,961,0
138,60,297,1009,-263,232,962,-48,-77,971,0
139,70,297,1009,-236,222,925,0,-116,1019,0
140,90,316,1000,-236,212,907,38,-67,1028,0
141,101,316,970,-236,202,916,97,-58,1047,0
142,111,316,1000,-154,242,972,145,-58,1019,0
143,141,336,1000,-81,323,1027,184,-58,1028,0
144,141,336,1000,-290,232,879,223,-97,1057,0
145,70,287,1000,-290,191,898,223,-97,1057,0
146,50,306,1029,-254,222,990,155,-58,1009,0
147,90,306,1009,-281,252,916,135,-106,1009,0
148,60,346,970,-290,262,833,58,-97,990,0
149,50,326,980,-300,272,925,0,-126,980,0
150,70,306,990,-272,242,972,-19,-135,990,0
151,70,306,990,-218,222,944,-29,-77,971,0
152,101,316,1000,-200,202,925,9,-106,1028,0
153,121,287,990,-209,202,935,67,-77,1047,0
154,111,306,960,-218,232,935,126,-38,1009,0
155,90,316,970,-190,242,1009,145,-29,1028,0
156,141,316,980,-118,292,1000,165,-9,1009,0
157,101,326,1019,-290,242,888,213,-58,1019,0
158,90,316,990,-290,202,907,233,-135,1057,0
159,60,277,1009,-272,232,981,126,-67,1019,0
160,80,297,1009,-272,232,981,126,-77,980,0
161,60,346,980,-309,262,888,29,-77,980,0
162,60,336,1000,-318,262,842,9,-126,980,0
163,60,336,1000,-290,292,935,-29,-126,961,0
164,80,326,980,-236,242,972,-67,-87,1000,0
165,90,306,1000,-218,242,953,19,-126,1019,0
166,90,306,990,-218,222,888,58,-48,1019,0
167,90,306,990,-236,232,925,106,-38,1028,0
168,131,287,1009,-236,191,935,145,-48,1000,0
169,131,287,1009,-100,323,1009,213,-58,980,0
170,111,316,1009,-100,323,1009,213,-77,1019,0
171,90,316,990,-309,232,879,223,-97,1047,0
172,60,306,990,-254,202,1000,223,-106,1019,0
173,70,316,1029,-272,262,907,106,-67,1000,0
174,121,336,1000,-281,252,870,48,-116,990,0
175,50,346,980,-245,272,925,9,-116,980,0
176,80,316,990,-263,252,972,-48,-126,990,0
177,80,316,990,-263,252,972,-48,-97,990,0
178,80,316,1000,-218,242,953,9,-77,1000,0
179,121,316,980,-218,202,907,77,-77,1019,0
180,80,306,990,-263,242,925,97,-48,1038,0
181,70,326,990,-263,242,925,174,-38,1009,0
182,101,316,970,-163,262,1046,165,-48,1000,0
183,131,297,1009,-200,282,953,233,-106,1028,0
184,70,316,980,-318,212,888,203,-106,1038,0
185,40,306,990,-263,181,916,126,-106,1028,0
186,60,306,1029,-272,242,972,106,-48,980,0
187,111,336,990,-300,262,870,48,-106,971,0
188,50,346,970,-300,282,861,0,-116,980,0
189,60,316,1000,-254,252,962,-19,-126,1009,0
190,70,306,1000,-227,262,981,-19,-126,1009,0
191,101,336,1000,-218,222,925,-29,-77,980,0
192,111,306,980,-227,212,916,19,-106,1028,0
193,90,306,990,-254,202,898,58,-87,1047,0
194,80,316,980,-236,222,916,116,-58,1019,0
195,121,306,980,-118,272,1046,135,-19,1028,0
196,101,336,1019,-227,282,944,203,-77,1009,0
197,80,336,980,-336,232,851,223,-77,1009,0
198,50,316,1000,-272,202,944,223,-97,1009,0
199,70,297,1019,-245,222,972,145,-77,1009,0
200,101,326,980,-290,252,870,29,-97,971,0
201,70,356,980,-281,272,861,29,-97,971,0
202,70,316,980,-281,272,953,-9,-135,990,0
203,80,316,1000,-245,232,990,-38,-135,980,0
204,80,316,990,-209,232,925,-67,-106,1009,0
205,121,326,970,-236,232,925,19,-87,1038,0
206,101,297,990,-245,212,925,126,-87,1028,0
207,80,336,990,-236,222,944,145,-38,1019,0
208,90,326,980,-154,282,1027,145,-38,1019,0
209,111,316,1009,-218,303,953,184,-58,1000,0
210,90,336,1000,-309,242,888,194,-67,1009,0
211,70,306,990,-245,171,944,213,-126,1047,0
212,80,297,1009,-245,222,981,145,-87,1000,0
213,90,326,1000,-263,242,851,126,-77,980,0
214,60,346,990,-309,252,879,77,-97,971,0
215,60,356,980,-290,272,944,9,-135,990,0
216,50,336,1000,-272,232,981,-9,-116,990,0
217,90,297,1000,-209,222,916,-29,-106,980,0
218,111,297,1000,-227,202,935,19,-116,1019,0
219,70,316,980,-245,212,907,38,-77,1019,0
220,90,336,980,-227,242,925,145,-87,1019,0
221,101,306,990,-118,262,1037,165,-58,1028,0
222,111,316,1009,-218,323,925,203,-38,1000,0
223,111,297,1019,-218,323,925,203,-67,1028,0
224,50,346,990,-300,262,898,194,-77,1038,0
225,90,297,1009,-227,191,935,184,-77,990,0
226,90,316,990,-227,212,944,126,-38,980,0
227,70,336,970,-245,242,888,67,-106,1000,0
228,90,346,970,-263,282,925,48,-106,961,0
229,90,336,1009,-254,252,962,0,-106,990,0
230,80,316,980,-245,252,935,9,-87,990,0
231,101,326,990,-236,222,925,38,-87,1028,0
232,90,316,1009,-227,232,935,77,-67,1028,0
233,101,326,980,-245,242,944,116,-87,1038,0
234,121,326,970,-190,242,953,165,-48,980,0
235,121,326,1009,-154,303,981,165,-67,1019,0
236,80,336,980,-272,272,916,194,-67,1028,0
237,80,326,1000,-263,222,888,203,-97,1000,0
238,111,326,990,-218,222,962,145,-77,990,0
239,90,336,1000,-227,232,916,126,-97,980,0
240,101,316,990,-254,222,898,87,-87,980,0
241,90,326,980,-245,252,953,48,-116,1009,0
242,101,306,990,-200,242,962,19,-116,1009,0
243,131,316,990,-200,222,944,77,-116,1009,0
244,111,306,970,-209,212,916,67,-77,1047,0
245,111,306,980,-236,212,925,135,-58,1009,0
246,111,326,980,-218,212,944,174,-87,1000,0
247,131,326,990,-181,292,1000,184,-48,980,0
248,111,297,1019,-172,323,981,213,-77,1019,0
249,80,336,1000,-263,262,907,233,-77,1019,0
250,101,316,1009,-218,202,925,233,-126,1038,0
251,131,306,1000,-181,222,962,155,-58,980,0
252,131,316,990,-218,262,925,135,-97,980,0
253,121,336,960,-218,232,935,67,-106,980,0
254,101,336,970,-190,262,944,38,-97,961,0
255,121,306,1000,-190,262,953,48,-58,1000,0
256,131,326,960,-190,262,898,77,-77,1009,0
257,101,336,960,-227,252,888,106,-58,1000,0
258,80,326,990,-272,262,916,155,-58,1000,0
259,90,306,1000,-245,232,925,203,-48,971,0
260,141,297,1000,-127,252,1027,203,-58,990,0
261,121,336,990,-154,303,944,223,-97,1019,0
262,101,336,970,-245,242,898,203,-87,1019,0
263,80,306,1009,-245,212,944,184,-87,1028,0
264,111,306,1000,-218,242,935,126,-87,1000,0
265,121,316,980,-236,262,898,106,-97,1000,0
266,101,346,970,-236,262,935,67,-106,990,0
267,101,336,960,-218,262,953,29,-106,980,0
268,101,316,1000,-227,262,925,58,-106,990,0
269,111,306,990,-245,242,925,58,-67,1009,0
270,111,316,970,-245,222,907,116,-67,1000,0
271,101,326,970,-236,242,916,145,-87,1000,0
272,121,306,1000,-154,212,925,203,-77,1000,0
273,141,297,1019,-63,282,1037,194,-29,1000,0
274,121,316,990,-181,282,953,213,-116,1019,0
275,121,316,990,-181,282,953,213,-116,1019,0
276,90,306,1000,-263,232,888,184,-77,1038,0
277,90,306,1000,-236,232,944,194,-87,1019,0
278,131,316,960,-209,232,944,135,-106,980,0
279,131,316,960,-227,262,907,77,-106,971,0
280,90,336,980,-218,282,907,48,-126,961,0
281,101,346,990,-245,272,944,48,-97,961,0
282,101,326,970,-236,262,907,77,-87,1019,0
283,101,326,970,-227,242,916,126,-58,1019,0
284,111,306,980,-227,242,916,165,-48,1028,0
285,101,316,970,-227,232,944,184,-67,1009,0
286,151,316,960,-145,272,990,203,-58,1009,0
287,121,316,990,-118,323,972,184,-67,1038,0
288,101,336,1009,-245,242,925,184,-97,1047,0
289,80,316,1019,-263,252,916,155,-77,1000,0
290,111,346,990,-236,252,972,116,-87,980,0
291,111,346,990,-227,262,898,116,-87,980,0
292,111,346,970,-254,272,916,87,-116,980,0
293,90,316,980,-227,282,935,58,-87,942,0
294,121,346,960,-227,282,944,29,-106,971,0
295,90,336,990,-218,262,916,67,-97,990,0
296,90,336,990,-227,232,898,97,-38,1009,0
297,111,316,980,-236,252,925,135,-58,1028,0
298,90,346,980,-209,242,935,194,-87,1028,0
299,131,326,970,-118,262,1018,184,-48,980,0
300,121,306,990,-190,303,953,223,-77,971,0
301,70,336,1019,-290,252,898,184,-97,1028,0
302,50,297,1019,-263,212,944,194,-106,1028,0
303,90,306,990,-218,222,953,97,-29,1019,0
304,90,336,970,-218,272,907,106,-135,1019,0
305,70,346,990,-200,262,944,38,-87,961,0
306,90,316,1000,-236,292,953,19,-116,980,0
307,111,326,950,-236,272,935,29,-106,1000,0
308,90,346,960,-218,232,888,67,-58,1009,0
309,101,346,990,-236,232,916,67,-58,1028,0
310,101,336,980,-272,242,916,145,-67,1009,0
311,101,336,980,-218,292,972,155,-38,980,0
312,121,326,980,-172,292,972,184,-58,990,0
313,90,326,1000,-263,272,907,184,-106,1009,0
314,60,326,1000,-272,232,916,174,-106,1028,0
315,101,297,1019,-245,222,972,116,-77,1009,0
316,111,326,980,-227,252,898,106,-106,1019,0
317,101,346,970,-254,262,907,67,-87,1000,0
318,80,356,980,-218,252,962,29,-97,1000,0
319,90,346,1000,-209,292,962,29,-106,1000,0
320,101,306,990,-200,272,898,77,-97,1009,0
321,101,336,960,-236,252,898,97,-48,1019,0
322,90,316,990,-263,232,925,126,-97,1028,0
323,101,326,990,-236,252,935,155,-29,990,0
324,121,336,980,-154,292,1009,174,-48,1000,0
325,111,326,1009,-172,303,944,184,-106,1019,0
326,80,336,990,-300,252,916,194,-77,1009,0
327,60,316,1019,-236,191,907,165,-97,1047,0
328,101,316,990,-209,232,944,116,-29,1000,0
329,101,326,1009,-245,252,898,106,-97,990,0
330,90,326,980,-245,272,907,38,-97,990,0
331,70,326,970,-245,272,907,48,-116,971,0
332,80,316,1000,-236,242,925,38,-106,980,0
333,111,316,980,-236,242,925,48,-97,1019,0
334,90,336,980,-218,252,907,116,-77,1028,0
335,80,336,980,-245,252,907,126,-29,1009,0
336,111,336,960,-254,272,925,165,-77,1009,0
337,111,346,1000,-154,252,962,155,-67,1009,0
338,111,306,1019,-118,303,972,165,-97,1038,0
339,80,297,1019,-236,242,935,155,-97,1057,0
340,70,306,1009,-254,191,925,135,-77,1028,0
341,111,326,990,-218,232,944,106,-87,1009,0
342,90,336,980,-263,252,925,77,-116,980,0
343,60,346,980,-254,272,898,48,-106,980,0
344,70,346,980,-245,272,944,9,-116,980,0
345,90,326,990,-245,262,953,58,-106,980,0
346,111,336,970,-227,272,907,67,-77,1009,0
347,80,326,980,-254,222,916,67,-77,1009,0
348,80,336,1009,-245,222,907,145,-67,1019,0
349,121,316,970,-236,222,944,126,-38,1009,0
350,131,316,1000,-127,262,1027,203,-67,1000,0
351,101,326,1000,-127,292,981,165,-106,1038,0
352,80,326,970,-281,242,898,203,-87,1028,0
353,80,306,1019,-254,212,925,135,-67,1038,0
354,121,346,980,-218,232,962,145,-87,1000,0
355,90,346,990,-272,272,879,97,-77,961,0
356,70,316,1000,-290,282,907,48,-106,980,0
357,60,326,990,-272,282,953,29,-126,980,0
358,111,306,1000,-236,252,953,19,-106,971,0
359,111,326,950,-209,242,907,67,-106,971,0
360,101,336,970,-236,232,898,77,-87,1028,0
361,90,336,980,-245,222,916,165,-67,1000,0
362,121,326,970,-154,171,916,155,-19,980,0
363,121,297,1019,-72,303,1018,194,-58,980,0
364,70,336,990,-209,292,925,194,-106,1019,0
365,60,326,990,-300,232,888,184,-77,1038,0
366,60,297,1029,-254,222,972,194,-126,1038,0
367,101,326,1000,-209,242,935,135,-58,990,0
368,90,326,980,-245,252,898,67,-106,1000,0
369,90,326,980,-254,272,916,38,-126,990,0
370,90,316,990,-227,252,962,9,-106,980,0
371,101,306,980,-190,252,935,29,-116,990,0
372,111,326,960,-190,242,916,58,-77,1028,0
373,111,326,960,-227,232,888,97,-58,1028,0
374,101,326,970,-236,262,935,145,-58,1028,0
375,111,306,1000,-209,282,990,174,-48,961,0
376,121,297,1009,-136,272,972,184,-67,980,0
377,121,297,1009,-263,242,870,184,-106,1028,0
378,80,326,990,-309,222,888,174,-97,1038,0
379,40,306,1009,-272,232,953,155,-77,1000,0
380,70,306,1029,-254,242,898,116,-67,961,0
381,90,326,1000,-281,242,888,58,-135,990,0
382,80,326,990,-254,262,953,48,-155,990,0
383,90,316,1009,-227,232,981,-9,-97,971,0
384,90,316,1009,-181,212,935,58,-126,1000,0
385,121,297,990,-172,242,916,67,-58,1028,0
386,101,297,980,-218,222,944,106,-67,1038,0
387,101,297,980,-136,202,907,184,-77,1028,0
388,131,306,980,-90,272,1055,135,-58,1000,0
389,121,306,1009,-200,282,953,174,-87,1009,0
390,101,306,1000,-281,202,898,203,-106,1038,0
391,70,326,1000,-272,191,944,194,-97,1019,0
392,70,297,1019,-254,242,916,194,-97,1019,0
393,90,336,990,-290,282,879,155,-67,990,0
394,80,336,980,-300,272,888,97,-77,952,0
395,60,326,1000,-300,252,962,19,-116,961,0
396,90,336,1000,-236,222,962,19,-106,980,0
397,131,326,970,-200,222,916,48,-106,1019,0
398,101,316,970,-200,222,907,67,-67,1019,0
399,101,306,1000,-209,222,935,165,-67,1019,0
400,121,316,970,-109,181,935,155,-48,1019,0
401,151,306,1019,-36,292,1037,203,-48,990,0
402,60,316,1019,-300,212,907,223,-116,1066,0
403,111,326,990,-254,232,925,145,-87,1009,0
404,80,326,970,-254,303,907,58,-145,942,0
405,80,316,970,-209,242,953,19,-77,990,0
406,121,316,980,-245,232,916,48,-77,990,0
407,80,316,980,-263,202,916,145,-77,1028,0
408,111,336,990,-36,292,1037,155,-58,1028,0
409,111,316,1009,-309,191,898,194,-106,1000,0
410,60,326,1019,-290,181,962,145,-29,1038,0
411,101,297,1019,-254,272,879,77,-87,942,0
412,101,326,970,-245,272,916,38,-145,961,0
413,70,346,1000,-245,282,953,-9,-126,961,0
414,101,326,980,-200,212,944,58,-97,990,0
415,101,316,980,-227,202,916,126,-116,1028,0
416,101,336,980,-127,191,907,184,-67,1000,0
417,101,316,980,-54,343,1027,194,-77,990,0
418,121,297,1009,-254,282,935,223,-116,1028,0
419,70,336,1000,-318,202,888,213,-116,1038,0
420,60,316,990,-281,191,962,194,-77,1019,0
421,111,316,1000,-254,262,879,67,-106,980,0
422,121,326,990,-254,282,935,19,-145,980,0
423,90,336,960,-254,272,972,-9,-97,990,0
424,70,346,1000,-218,232,953,9,-87,1000,0
425,111,316,1000,-190,232,925,48,-87,1019,0
426,121,297,970,-236,202,935,97,-77,1028,0
427,101,316,990,-227,222,925,155,-67,1028,0
428,111,316,980,-163,252,990,145,-19,990,0
429,141,316,960,-163,252,990,145,-19,990,0
430,151,277,1019,-27,292,1055,233,-106,1019,0
431,90,336,1009,-290,282,907,213,-77,1019,0
432,70,316,1019,-336,191,888,213,-87,1057,0
433,70,316,990,-254,202,953,184,-97,1047,0
434,70,316,990,-236,232,916,126,-58,990,0
435,101,326,1009,-236,232,916,126,-58,990,0
436,101,326,990,-245,272,879,77,-116,971,0
437,101,346,980,-245,272,935,19,-135,971,0
438,101,346,980,-245,272,935,19,-135,971,0
439,90,326,980,-236,262,981,-19,-106,980,0
440,101,306,970,-200,232,925,0,-97,990,0
441,121,336,980,-209,232,907,58,-126,1009,0
442,121,336,980,-209,232,907,58,-126,1009,0
443,101,306,980,-236,202,916,87,-67,1009,0
444,90,326,960,-281,202,916,135,-29,1009,0
445,101,326,980,-163,191,907,174,-38,1009,0
446,101,326,980,-163,191,907,174,-38,1009,0
447,141,326,980,-27,343,1027,203,-58,980,0
448,80,336,1009,-263,282,925,203,-87,1009,0
449,70,326,1029,-336,232,851,174,-97,1047,0
450,50,297,1000,-336,232,851,203,-126,1038,0
451,50,297,1000,-290,222,972,203,-126,1038,0
452,101,316,1009,-190,222,935,97,-48,1019,0
453,141,326,990,-209,262,898,97,-106,1000,0
454,111,326,970,-218,272,944,48,-126,971,0
455,80,336,1000,-218,272,944,-29,-116,1009,0
456,80,336,1000,-236,272,981,0,-106,1000,0
457,90,306,1000,-218,222,944,0,-106,1000,0
458,111,326,980,-227,212,907,19,-77,1009,0
459,121,316,980,-227,212,925,48,-38,1009,0
460,80,316,970,-272,202,935,155,-77,1019,0
461,80,316,970,-272,202,935,174,-38,980,0
462,101,306,980,-172,252,962,194,-38,1000,0
463,121,326,990,-54,343,1018,194,-38,1000,0
464,101,336,1000,-281,282,888,233,-77,1028,0
465,101,316,1000,-272,171,898,262,-126,1057,0
466,90,287,1019,-227,212,962,165,-58,1009,0
467,101,316,1000,-227,212,962,135,-87,990,0
468,121,356,970,-236,252,916,58,-106,961,0
469,80,346,990,-254,252,916,9,-116,1000,0
470,80,346,990,-245,292,944,9,-116,1000,0
471,60,316,1000,-236,272,925,-29,-116,1000,0
472,101,306,990,-218,262,916,0,-106,990,0
473,90,306,980,-227,222,898,29,-77,1019,0
474,121,306,980,-254,242,916,77,-87,1009,0
475,70,326,980,-254,242,916,126,-38,990,0
476,101,326,960,-272,262,907,194,-77,990,0
477,161,336,960,-181,282,1000,184,-38,980,0
478,111,316,1009,-63,343,962,213,-77,980,0
479,70,326,1029,-272,292,861,194,-87,1019,0
480,70,326,1029,-309,212,916,194,-87,1019,0
481,60,306,1039,-236,232,972,194,-87,1019,0
482,121,306,1009,-218,232,898,106,-58,1028,0
483,121,326,980,-227,262,916,67,-106,1019,0
484,101,346,970,-227,262,916,29,-135,990,0
485,70,336,990,-236,272,944,9,-97,990,0
486,80,336,980,-236,282,944,-9,-97,1019,0
487,121,316,980,-200,252,907,38,-87,1009,0
488,121,306,980,-227,262,907,77,-48,1009,0
489,90,326,980,-236,222,907,165,-97,1009,0
490,131,336,970,-154,202,898,174,-48,1000,0
491,131,336,970,-36,303,1018,213,-29,952,0
492,131,326,1000,-218,323,944,223,-106,1047,0
493,90,326,1009,-345,232,851,223,-106,1047,0
494,60,326,1000,-300,232,953,213,-87,1028,0
495,40,336,1029,-236,242,962,145,-67,1000,0
496,121,316,1009,-245,262,870,87,-67,990,0
497,101,356,980,-245,262,870,29,-106,1028,0
498,80,356,1000,-263,303,935,-19,-106,1000,0
499,90,336,970,-236,262,981,-58,-97,1009,0
500,101,346,1000,-181,272,935,0,-87,1000,0
501,131,316,970,-200,242,916,48,-67,1000,0
502,101,346,960,-218,222,925,97,-29,1019,0
503,90,366,970,-245,242,935,184,-29,980,0
504,111,356,960,-181,242,935,242,-77,1009,0
505,121,336,1009,-54,343,1009,242,-48,971,0
506,111,326,1000,-272,282,925,242,-97,1009,0
507,50,306,1000,-336,232,851,233,-48,1009,0
508,50,306,1000,-290,242,953,155,-48,1000,0
509,80,326,1019,-218,292,925,106,-77,1000,0
510,131,326,980,-227,292,888,106,-77,1000,0
511,101,356,980,-236,262,962,19,-97,1019,0
512,80,326,980,-209,272,972,-29,-116,990,0
513,101,336,970,-200,252,935,-19,-126,1009,0
514,131,336,1000,-200,252,935,9,-58,1019,0
515,121,316,980,-200,232,898,77,-58,1009,0
516,101,326,960,-236,242,916,145,-67,1038,0
517,101,336,980,-254,252,925,213,-9,990,0
518,141,297,1000,-200,323,1018,223,-38,1009,0
519,121,326,990,-127,323,990,233,-9,980,0
520,70,326,1009,-290,252,888,233,-135,1047,0
521,30,316,1000,-336,222,898,174,-77,1019,0
522,70,326,1019,-263,242,981,145,-87,1019,0
523,121,366,980,-236,272,907,67,-97,1019,0
524,101,346,970,-227,252,916,9,-126,1028,0
525,101,316,980,-181,303,944,-29,-116,1000,0
526,101,326,980,-181,272,981,-19,-116,990,0
527,121,346,990,-190,242,925,29,-106,1028,0
528,121,316,950,-209,262,907,77,-48,1019,0
529,90,326,950,-272,242,888,165,-48,1019,0
530,90,336,970,-227,202,888,194,-19,961,0
531,111,336,1000,-127,323,1018,213,-29,961,0
532,90,346,990,-209,313,953,242,-87,1000,0
533,70,326,1009,-336,242,842,262,-155,1009,0
534,-10,336,1019,-318,191,962,155,-48,1000,0
535,101,306,1039,-245,252,972,126,-77,1009,0
536,141,336,980,-227,262,916,48,-97,1047,0
537,101,356,980,-209,282,907,0,-126,1038,0
538,90,316,970,-200,272,981,-29,-116,990,0
539,111,336,1000,-172,272,953,-19,-116,1000,0
540,141,297,1000,-181,252,898,58,-67,1038,0
541,121,316,950,-218,222,916,77,-38,1038,0
542,70,326,980,-254,222,898,174,-67,990,0
543,111,336,970,-181,171,925,213,-19,961,0
544,131,346,990,-72,303,1009,223,-67,971,0
545,131,346,990,-227,282,944,233,-97,1000,0
546,40,346,1009,-345,222,870,252,-97,1047,0
547,40,346,1009,-309,252,1009,145,-58,1028,0
