Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
235,-70,227,990,18,60,981,-126,48,1019,0
236,-90,198,1029,9,60,981,-126,48,1019,0
237,-90,217,1009,9,80,990,-126,58,1009,0
238,-90,237,1000,18,40,990,-135,48,1009,0
239,-80,217,1009,36,50,990,-126,29,1019,0
240,-80,227,1009,27,80,990,-135,58,1000,0
241,-80,227,1019,27,70,981,-126,58,1000,0
242,-80,217,1019,18,80,990,-145,67,1000,0
243,-80,217,1009,9,60,1000,-135,58,1009,0
244,-80,237,1019,9,70,972,-116,58,1009,0
245,-80,227,990,9,70,990,-135,58,1009,0
246,-90,207,1019,27,50,990,-116,58,1000,0
247,-80,227,1009,45,50,1000,-126,48,1019,0
248,-90,237,1009,18,50,990,-135,48,1019,0
249,-90,217,1019,27,50,990,-126,38,1009,0
250,-101,227,1019,0,50,981,-135,48,1009,0
251,-90,198,1019,36,60,972,-116,48,980,0
252,-70,247,1019,27,70,990,-135,48,1019,0
253,-101,227,1009,18,70,1000,-126,38,1028,0
254,-80,207,1019,9,70,981,-126,48,1009,0
255,-90,217,1029,18,60,990,-126,48,1000,0
256,-101,217,1019,27,40,990,-135,19,1028,0
257,-70,188,1029,27,50,981,-135,48,1019,0
258,-80,217,1000,27,50,990,-155,48,1009,0
259,-101,207,1029,27,50,990,-145,48,1000,0
260,-70,198,1009,54,60,962,-145,58,980,0
261,-60,207,1019,63,40,990,-135,67,990,0
262,-60,237,1019,81,40,990,-106,67,1009,0
263,-50,237,1029,90,70,990,-97,87,1000,0
264,-40,217,1029,172,30,981,-106,77,1000,0
265,-10,227,1039,254,50,953,-116,87,990,0
266,-20,257,1068,300,40,990,-97,97,942,0
267,-10,237,1078,363,60,990,-116,87,942,0
268,-30,306,1098,436,40,990,-87,58,952,0
269,-40,495,1088,463,50,953,-87,58,980,0
270,-10,475,1215,472,10,1037,-77,77,990,0
271,20,485,1166,390,20,1074,-97,97,1057,0
272,30,415,1205,272,202,972,-67,87,1114,0
273,242,415,1117,236,171,1009,-67,126,1104,0
274,535,405,1019,136,20,1018,-19,126,1104,0
275,515,316,960,-9,-80,1111,29,106,1076,0
276,585,336,901,9,-80,1027,19,135,1066,0
277,656,346,882,109,20,1055,38,116,1085,0
278,464,257,911,163,141,953,48,145,1076,0
279,434,217,960,190,262,842,38,116,1019,0
280,363,237,990,245,191,861,58,194,942,0
281,232,188,1029,245,131,898,67,203,895,0
282,131,188,1068,200,90,898,58,203,904,0
283,60,227,1068,190,30,861,67,194,914,0
284,0,207,1098,236,0,861,67,213,980,0
285,-80,207,1098,309,-20,851,48,213,980,0
286,-161,188,1098,281,-50,879,58,203,1000,0
287,-222,178,1078,281,-30,870,77,223,1009,0
288,-282,198,1039,272,0,870,77,203,1009,0
289,-333,188,1029,336,10,833,106,223,1009,0
290,-404,207,980,354,20,842,106,203,1000,0
291,-414,227,960,363,10,796,116,194,980,0
292,-474,178,960,363,-10,870,97,165,1009,0
293,-515,188,941,409,-10,870,116,135,1028,0
294,-535,168,970,381,30,851,106,145,1038,0
295,-585,207,970,309,60,879,106,97,1028,0
296,-585,207,970,263,90,898,106,67,1038,0
297,-969,-118,1294,381,252,888,48,0,1104,0
298,-969,-118,1294,300,161,1064,-29,38,1152,0
299,-353,485,1039,72,161,1157,-77,9,1247,0
300,1585,356,1117,-263,-121,1166,-174,58,1238,0
301,-90,29,1264,381,-222,1092,-223,87,1228,0
302,-777,49,1323,36,-80,1055,-135,145,1104,0
303,50,198,774,-781,121,925,-87,126,961,0
304,-323,138,960,-618,141,953,-155,-19,1047,0
305,-141,356,990,-245,242,1120,-194,9,1057,0
306,-222,237,1068,27,252,1120,-281,-29,1019,0
307,-222,237,1068,109,202,1101,-320,-19,1019,0
308,-171,257,1029,81,161,1111,-320,97,1047,0
309,-171,247,1000,27,121,1055,-242,38,1057,0
310,-131,247,1000,-9,60,953,-116,29,1000,0
311,-131,247,1000,90,0,962,-9,0,904,0
312,-161,207,1029,54,30,1000,48,-29,857,0
313,-141,247,1019,-81,70,990,19,-38,828,0
314,-181,306,1009,-81,141,981,-77,-29,876,0
315,-171,326,1029,-81,141,981,-165,67,876,0
316,-151,287,1009,-18,151,972,-194,116,952,0
317,-131,297,1029,45,101,990,-213,77,914,0
318,-111,306,1039,136,141,962,-165,135,952,0
319,-80,306,1000,263,161,935,-116,116,885,0
320,40,346,980,209,151,944,-58,77,857,0
321,-80,326,990,318,161,898,-67,67,838,0
322,-80,287,950,263,90,888,-67,67,838,0
323,-161,257,1000,163,70,925,-97,106,847,0
324,-242,257,1019,-9,70,944,-194,165,942,0
325,-282,267,1019,-181,141,972,-194,165,942,0
326,-282,267,1058,-190,181,1027,-223,165,933,0
327,-131,297,1127,-54,191,1027,-213,174,838,0
328,-30,336,1235,154,101,1000,-281,203,914,0
329,-171,316,1254,245,60,1046,-281,203,914,0
330,-191,297,1313,327,111,1129,-320,213,971,0
331,-191,297,1313,390,111,1129,-281,271,1085,0
332,-141,356,1362,409,131,1101,-126,320,1219,0
333,-50,415,1568,445,232,1138,-135,242,1190,0
334,30,623,1843,818,212,1277,-116,19,1352,0
335,373,792,2088,1309,-121,1296,87,-145,1428,0
336,434,821,2313,1500,-363,1388,-194,58,1104,0
337,343,633,2470,1118,-383,1638,-291,9,1257,0
338,363,415,1813,700,10,1564,-368,38,1314,0
339,363,415,1813,18,464,1305,-262,-58,1295,0
340,232,603,1186,-700,292,1509,-106,-116,1219,0
341,161,485,872,-754,161,1583,-126,-97,1219,0
342,353,-69,941,-281,252,1842,-174,48,1276,0
343,606,465,539,-127,303,1555,-213,116,1314,0
344,1181,574,225,-81,-101,1453,-174,58,1209,0
345,727,425,401,-290,-141,1101,-184,-9,1057,0
346,212,237,431,-509,-10,870,-145,19,895,0
347,-30,69,549,-672,111,759,-97,19,704,0
348,-20,-19,558,-627,242,833,-38,38,628,0
349,40,-79,647,-627,242,833,-48,0,580,0
350,30,-128,725,-436,181,388,-87,9,504,0
351,20,-148,931,-445,0,444,-106,58,485,0
352,20,-118,1058,-472,-10,453,-106,67,523,0
353,40,-19,1274,-645,-50,555,-97,29,609,0
354,-232,29,1549,-645,-50,555,-38,106,685,0
355,-717,89,1980,-836,0,564,77,106,828,0
356,-1313,49,2343,-663,-50,574,155,116,952,0
357,-1686,237,2078,-481,70,657,223,300,990,0
358,-2020,564,1813,181,-505,796,242,242,1095,0
359,-2353,366,1539,645,-303,953,203,-38,1304,0
360,-2575,247,1313,1554,40,1268,106,-48,1476,0
361,-2434,158,1313,1754,111,1333,29,-9,1561,0
362,-2434,158,1313,763,282,1296,19,174,1438,0
363,-2141,1653,911,463,-10,990,67,330,1171,0
364,-2141,1653,911,27,-20,1185,67,330,1171,0
365,-727,-633,1196,-754,797,796,-320,-291,1219,0
366,-808,702,882,-90,-868,2009,-718,271,1523,0
367,-282,39,813,236,171,657,-407,-252,933,0
368,-505,227,1098,-1636,292,953,-300,-223,1123,0
369,-505,227,1098,-1245,262,1388,-300,-223,1123,0
370,-404,198,1127,-390,282,1194,-359,77,1266,0
371,-262,267,1107,-63,232,1138,-116,-48,1095,0
372,-323,326,1019,-9,212,1083,-38,0,942,0
373,-282,326,1009,-345,292,1083,9,-9,819,0
374,-252,257,1019,-418,252,1083,9,-9,819,0
375,-141,277,1058,-245,151,1027,-19,106,790,0
376,-121,326,1039,81,161,972,-155,106,704,0
377,-40,366,1029,109,151,935,-213,77,638,0
378,-60,326,1019,227,131,907,-213,77,638,0
379,30,306,990,336,101,870,-252,67,600,0
380,70,267,980,354,10,888,-203,19,714,0
381,-80,306,980,436,-10,879,-184,-9,638,0
382,-80,306,980,272,-40,925,-213,-19,780,0
383,-131,227,1039,136,60,953,-203,77,828,0
384,-151,217,1107,100,60,1018,-106,194,809,0
385,-101,217,1127,209,70,981,-116,310,723,0
386,-80,306,1225,327,101,953,-97,359,714,0
387,-151,336,1401,472,121,1018,-126,378,952,0
388,-60,287,1480,472,70,1166,-213,194,1171,0
389,30,247,1549,509,50,1166,-213,194,1171,0
390,141,524,1745,709,111,1074,-233,330,1352,0
391,373,930,2401,1081,202,1157,-67,19,1438,0
392,717,1029,2450,1554,-212,1462,67,-126,1628,0
393,717,1029,2450,1709,-404,1416,-223,0,1000,0
394,656,851,2931,1600,-313,1657,-223,0,1000,0
395,484,574,2725,518,212,1601,-252,135,1133,0
396,464,524,1960,-418,232,1712,-281,38,1304,0
397,353,752,1186,-1254,626,1759,-213,-38,1609,0
398,202,465,970,-572,363,1944,-223,-38,1666,0
399,111,-237,1058,209,404,1944,-145,135,1514,0
400,595,485,460,-336,171,1601,-87,106,1428,0
401,1303,643,98,-281,-101,1194,-58,9,1209,0
402,545,415,303,-500,-50,944,-19,-38,1038,0
403,-20,257,333,-536,90,796,-19,-48,895,0
404,-212,108,392,-745,151,750,-38,9,752,0
405,-121,79,441,-563,141,787,-58,19,561,0
406,-40,19,490,-636,50,611,-67,9,495,0
407,-10,-59,568,-563,-40,537,-106,48,457,0
408,40,-118,745,-527,-60,407,-174,9,485,0
409,30,-99,911,-590,-50,379,-184,48,428,0
410,0,0,1078,-700,-70,398,-165,29,514,0
411,-121,118,1323,-1000,141,453,-87,58,666,0
412,-363,158,1656,-854,-121,527,-19,116,742,0
413,-1080,69,2039,-781,-30,666,97,155,895,0
414,-1757,69,2421,-209,-474,888,135,252,1019,0
415,-1808,514,1901,436,-242,712,203,300,971,0
416,-2393,633,1774,1590,80,1388,184,58,1200,0
417,-2393,633,1774,2309,-20,1101,38,-58,1419,0
418,-2797,445,1294,909,303,1601,-67,-194,1638,0
419,-2535,49,1490,654,-151,981,-155,300,1409,0
420,-2151,-89,1274,-636,353,629,-48,796,904,0
421,-1909,49,931,-1000,1272,1185,-233,-456,1114,0
422,-40,1841,882,818,-1353,2638,-980,87,1685,0
423,696,-2732,4725,1281,-30,620,-834,466,2000,0
424,-1303,415,754,-2509,232,1055,-378,-252,1095,0
425,-939,-99,666,-1872,101,1425,-184,-281,1028,0
426,-171,306,1078,-509,383,1092,-271,9,1247,0
427,-646,227,1068,-227,505,1092,-126,-145,1209,0
428,-313,534,941,90,494,1231,-135,9,1123,0
429,-141,445,1147,-72,363,1046,-203,19,838,0
430,-232,415,1049,-236,242,1064,-174,77,923,0
431,-202,326,1058,-145,161,1000,-155,145,819,0
432,-252,297,1000,-9,171,935,-116,87,714,0
433,-202,356,990,136,131,861,-116,87,571,0
434,-141,336,970,136,131,861,-155,0,561,0
435,-10,326,990,290,60,907,-135,58,580,0
436,10,316,941,290,30,861,-126,9,685,0
437,10,316,941,290,30,861,-145,-9,666,0
438,40,277,980,363,30,888,-174,-9,761,0
439,-50,247,970,236,-50,870,-155,38,866,0
440,-111,287,960,72,20,935,-77,145,857,0
441,-232,237,1039,9,80,972,-29,233,723,0
442,-121,227,1107,145,40,1037,-48,233,771,0
443,-141,227,1147,427,80,990,-67,213,809,0
444,-90,326,1343,581,60,1046,-58,223,952,0
445,-90,326,1343,527,30,1148,-213,252,1171,0
446,-80,247,1519,536,30,1148,-233,320,1295,0
447,111,376,1696,718,101,1083,-58,203,1314,0
448,252,633,2147,1009,131,1166,-135,184,1247,0
449,595,762,2598,1436,-131,1435,116,-349,1504,0
450,787,792,2843,1636,-444,1472,-97,-77,1028,0
451,787,792,2843,1563,-464,1592,-67,-38,1095,0
452,707,554,2882,645,141,1629,-155,9,1161,0
453,545,495,2411,-45,343,1601,-291,-9,1409,0
454,656,603,1519,-881,616,1666,-233,-58,1914,0
455,252,980,852,-663,595,2009,-165,116,1752,0
456,-50,376,921,136,383,2064,-145,135,1457,0
457,-1111,306,666,-118,313,1750,-87,67,1323,0
458,1606,950,49,-363,-50,1453,-87,67,1323,0
459,656,544,294,-518,90,1018,19,9,1000,0
460,-80,306,382,-727,151,814,19,9,1000,0
461,-242,247,323,-772,141,824,19,9,800,0
462,-10,217,333,-663,141,759,-48,19,561,0
463,60,108,421,-563,60,666,-87,0,542,0
464,10,19,500,-545,60,435,-116,48,495,0
465,20,49,647,-500,-60,379,-213,19,476,0
466,0,99,754,-600,-212,407,-203,58,428,0
467,-161,227,1117,-790,-30,333,-203,58,428,0
468,-242,237,1421,-809,131,398,-184,77,495,0
469,-646,237,1754,-1018,20,583,-126,87,571,0
470,-1282,168,2186,-572,-121,398,-9,145,676,0
471,-1666,366,2078,-527,-40,583,87,126,828,0
472,-1747,663,1852,-45,-393,953,174,252,933,0
473,-2252,811,1549,718,-30,1185,213,194,1114,0
474,-2707,257,1480,2090,70,1194,106,-58,1409,0
475,-2525,465,1343,2018,50,1629,-87,-213,1619,0
476,-2080,-148,1284,690,151,1222,-116,135,1485,0
477,-1333,-138,1049,81,323,629,-106,621,1066,0
478,4141,-465,2058,-1009,474,1148,0,349,876,0
479,-1818,772,1264,-381,-838,1666,-378,-135,1161,0
480,-1858,-425,3382,2654,80,1814,-533,-553,1676,0
481,80,-188,470,-309,909,1037,-922,485,1628,0
482,-1050,306,1205,-2327,111,1083,-427,58,1333,0
483,-555,49,1058,-2081,303,1175,-310,-223,1171,0
484,-424,366,882,-936,343,1148,-300,-126,1285,0
485,-111,396,1186,-36,565,1055,-58,-174,1161,0
486,-111,445,1098,145,434,1231,-126,77,1152,0
487,-272,425,1049,-172,404,1166,-194,-19,952,0
488,-323,297,1019,-327,373,1092,-155,126,1009,0
489,-222,376,1009,-218,292,1000,-126,174,933,0
490,-181,366,1009,-45,262,1000,-126,165,752,0
491,-141,346,1019,54,151,907,-135,97,666,0
492,-70,297,1039,81,60,907,-174,67,590,0
493,-131,178,1000,209,-60,888,-155,-9,542,0
494,121,287,921,263,-90,842,-203,9,542,0
495,111,287,970,263,-90,842,-194,-116,685,0
496,0,336,950,418,-90,842,-242,-58,657,0
497,-141,316,1039,427,-50,879,-262,0,761,0
498,-141,316,1039,172,40,953,-155,145,800,0
499,-121,306,1068,200,40,972,0,271,761,0
500,-121,237,1137,200,40,972,29,310,780,0
501,-70,227,1186,400,60,972,19,271,761,0
502,-101,376,1460,518,80,1027,87,213,923,0
503,-101,376,1460,627,20,1120,-58,194,1152,0
504,-50,306,1578,772,-10,1120,-174,242,1314,0
505,121,425,1725,963,-10,1083,-38,48,1314,0
506,323,633,2205,1236,-10,1175,-213,116,1180,0
507,515,653,2745,1290,-434,1527,-48,-359,1380,0
508,727,633,2803,1336,-545,1592,-97,-38,1085,0
509,555,504,2794,818,-111,1777,-165,106,1200,0
510,474,584,2294,136,434,1685,-330,135,1314,0
511,707,811,1392,-618,727,1657,-300,9,1790,0
512,121,742,941,-645,646,1981,-203,87,1952,0
513,30,554,813,100,737,2064,-184,116,1609,0
514,-1000,613,441,-136,303,1814,-106,155,1380,0
515,1696,782,88,-472,-10,1527,-106,126,1285,0
516,494,346,450,-500,-20,1185,-19,0,1095,0
517,121,217,372,-600,60,962,-9,-19,933,0
518,-121,148,372,-736,161,731,9,19,638,0
519,111,207,352,-663,121,712,0,-29,628,0
520,111,158,460,-609,141,611,-19,9,476,0
521,-10,108,509,-590,60,453,-38,19,419,0
522,-30,69,637,-609,-40,435,-38,19,419,0
523,-80,89,833,-572,-70,314,-106,0,438,0
524,-90,138,1009,-827,-101,277,-174,116,457,0
525,-111,198,1284,-1045,60,342,-174,116,457,0
526,-111,198,1284,-772,-101,527,-67,135,533,0
