Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
51,151,227,1019,0,212,972,184,-300,942,0
52,161,227,990,-36,242,962,194,-300,952,0
53,131,227,1000,-18,212,953,194,-281,942,0
54,131,237,1000,-27,242,944,184,-262,923,0
55,151,227,1019,-36,232,944,194,-271,933,0
56,151,237,1009,0,232,953,203,-300,942,0
57,161,217,1009,-9,232,962,203,-291,933,0
58,131,227,1009,0,232,962,203,-281,971,0
59,161,207,1000,0,252,972,213,-300,942,0
60,171,207,1000,0,222,981,242,-291,933,0
61,161,207,1009,27,262,962,233,-291,942,0
62,181,198,1000,9,232,972,252,-300,952,0
63,151,207,1009,18,212,972,252,-281,923,0
64,151,207,1009,27,222,972,252,-291,923,0
65,181,207,1009,18,191,972,271,-300,923,0
66,181,198,990,18,191,972,262,-281,914,0
67,191,198,1000,27,191,962,271,-281,923,0
68,171,198,1019,27,191,962,271,-271,923,0
69,181,178,1009,45,222,953,281,-271,904,0
70,181,178,1009,27,212,953,262,-300,923,0
71,181,188,1009,27,202,972,281,-271,942,0
72,191,198,1000,36,232,962,281,-252,923,0
73,191,198,1000,18,222,962,281,-252,942,0
74,161,198,1009,9,232,981,291,-262,942,0
75,181,168,1009,27,222,981,300,-281,942,0
76,191,168,990,36,212,962,300,-271,933,0
77,181,178,1000,45,202,962,281,-271,933,0
78,161,168,1019,45,202,962,310,-252,923,0
79,181,168,1009,45,202,972,291,-252,942,0
80,181,178,1029,45,212,981,300,-271,942,0
81,191,198,1000,45,191,981,310,-262,923,0
82,191,168,1019,45,191,981,291,-252,933,0
83,191,158,1000,45,222,953,300,-262,933,0
84,181,188,990,27,191,972,300,-252,914,0
85,191,168,1009,45,202,972,281,-262,933,0
86,191,168,1009,45,191,962,291,-271,942,0
87,181,168,1000,36,191,981,300,-271,933,0
88,171,188,1000,36,191,962,281,-252,933,0
89,161,158,1019,27,191,981,291,-271,942,0
90,161,138,1029,27,212,981,291,-271,933,0
91,161,168,1029,18,202,981,281,-262,933,0
92,191,168,1009,27,191,972,291,-271,923,0
93,171,188,1009,45,232,953,281,-271,952,0
94,161,158,1009,36,202,972,262,-271,933,0
95,171,158,1019,27,191,972,281,-262,933,0
96,181,178,1009,27,191,972,281,-262,933,0
97,181,148,1019,18,202,972,262,-271,942,0
98,171,188,1019,18,202,981,271,-271,942,0
99,151,178,1029,18,181,990,262,-271,933,0
100,171,188,1000,18,202,962,262,-271,933,0
101,171,207,1029,9,202,972,262,-271,914,0
102,171,168,1019,9,202,981,242,-271,933,0
103,191,138,1029,27,191,972,233,-291,952,0
104,161,168,1009,18,202,953,252,-281,942,0
105,161,178,1009,9,212,972,233,-271,952,0
106,151,168,1029,18,212,972,233,-281,952,0
107,161,188,1009,18,212,962,233,-291,942,0
108,151,178,1029,9,212,972,233,-281,933,0
109,181,168,1029,27,202,972,223,-310,961,0
110,171,188,1000,18,202,981,233,-291,933,0
111,171,158,1009,18,212,962,213,-262,933,0
112,161,198,1000,-9,212,972,213,-281,942,0
113,151,188,1019,9,242,981,213,-281,933,0
114,171,188,1019,36,191,962,203,-291,952,0
115,141,188,1019,18,212,972,213,-300,961,0
116,181,188,1009,45,232,962,213,-291,933,0
117,141,178,1029,36,212,981,194,-291,952,0
118,141,188,1019,27,212,972,213,-300,952,0
119,161,188,1009,18,222,981,223,-281,942,0
120,151,207,1019,18,222,962,194,-291,942,0
121,171,207,1019,45,232,962,203,-300,952,0
122,171,217,990,27,222,981,213,-300,933,0
123,171,217,1019,36,212,972,203,-291,952,0
124,171,198,1019,27,212,972,203,-310,952,0
125,141,217,1000,27,212,972,223,-291,933,0
126,121,217,1009,36,212,962,203,-291,942,0
127,151,188,1009,27,232,981,233,-300,952,0
128,141,207,1019,18,212,953,233,-281,933,0
129,151,217,1000,27,212,972,223,-300,942,0
130,151,198,1009,54,222,953,233,-310,933,0
131,151,198,1009,54,252,953,233,-300,923,0
132,151,217,990,27,222,962,233,-300,942,0
133,141,237,1009,27,232,962,233,-300,933,0
134,131,227,1000,18,252,953,242,-281,933,0
135,151,247,970,9,252,953,242,-300,923,0
136,131,257,1009,-9,262,953,252,-291,914,0
137,121,237,980,9,222,953,252,-271,914,0
138,101,237,1000,9,242,953,233,-271,923,0
139,111,237,1000,-9,242,953,233,-281,923,0
140,111,237,1009,18,242,935,233,-291,923,0
141,101,267,1000,18,262,962,252,-310,933,0
142,101,257,1000,9,262,953,242,-281,942,0
143,111,277,1009,0,272,962,252,-291,942,0
144,101,267,1000,-9,272,944,242,-300,923,0
145,101,297,980,0,272,935,242,-291,914,0
146,101,287,990,-18,282,925,223,-291,933,0
147,101,277,990,0,282,944,223,-281,923,0
148,80,277,990,-18,272,944,213,-291,923,0
149,60,287,1009,-36,292,935,203,-310,942,0
150,60,376,950,-54,353,935,213,-300,923,0
151,70,386,950,-100,353,916,213,-300,923,0
152,90,306,980,-90,303,907,203,-310,923,0
153,60,237,1000,-81,242,953,184,-310,904,0
154,60,217,1009,-81,242,953,165,-262,923,0
155,40,158,1058,-18,212,1000,165,-291,952,0
156,80,277,1009,-18,212,1000,174,-281,971,0
157,80,277,1009,-27,282,935,155,-271,952,0
158,70,287,1000,-63,282,925,165,-320,942,0
159,70,287,1000,-63,282,944,145,-271,914,0
160,90,267,1000,-54,262,935,126,-252,952,0
161,90,267,1000,-72,252,972,135,-281,971,0
162,50,287,1000,-63,272,944,135,-291,990,0
163,80,267,1019,-90,272,953,126,-252,980,0
164,70,297,1009,-109,303,944,145,-262,980,0
165,50,287,1000,-100,323,953,155,-252,942,0
166,80,306,1000,-72,313,944,116,-262,980,0
167,90,287,1029,-45,303,944,116,-252,980,0
168,90,287,1019,-81,323,944,135,-242,971,0
169,80,287,1009,-81,303,953,87,-242,990,0
170,80,316,980,-109,282,953,116,-252,990,0
171,90,306,1009,-100,313,944,106,-233,1000,0
172,90,287,1019,-118,313,953,97,-223,1000,0
173,70,277,1019,-109,292,953,106,-233,990,0
174,80,316,990,-109,323,925,126,-242,971,0
175,80,306,1009,-100,323,944,126,-223,1000,0
176,60,306,990,-90,333,925,126,-242,980,0
177,80,297,1000,-100,303,944,145,-242,980,0
178,80,306,1009,-100,323,935,145,-242,980,0
179,80,297,1009,-90,323,944,126,-213,980,0
180,80,316,1009,-90,303,944,155,-223,961,0
181,70,306,1000,-90,303,953,135,-203,971,0
182,70,316,1009,-100,323,925,145,-203,971,0
183,80,306,1000,-109,333,925,165,-213,990,0
184,101,336,990,-100,323,935,145,-194,980,0
185,90,306,1009,-81,323,944,135,-194,1000,0
186,101,297,1009,-63,343,953,135,-194,1000,0
187,90,287,1000,-45,303,953,155,-184,1009,0
188,131,287,980,-45,333,925,155,-184,990,0
189,101,297,1000,-63,333,944,194,-165,1000,0
190,80,306,1009,-72,363,944,203,-165,1028,0
191,121,277,1019,-63,313,935,184,-155,1009,0
192,90,297,990,-72,292,953,213,-155,1009,0
193,101,297,1000,-72,292,953,233,-184,980,0
194,90,277,990,-63,262,944,213,-194,961,0
195,111,287,990,-36,252,953,233,-174,961,0
196,101,257,1000,-27,262,953,213,-184,971,0
197,111,257,1000,-18,292,935,242,-203,971,0
198,121,257,1009,-18,292,935,233,-223,971,0
199,111,277,1009,-9,272,944,262,-213,990,0
200,70,267,1019,-36,272,962,252,-223,980,0
201,111,247,1019,-45,252,972,252,-223,971,0
202,111,247,1009,-63,181,1000,300,-242,952,0
203,111,247,1019,-27,212,972,300,-242,933,0
204,111,237,1009,-36,202,972,330,-203,904,0
205,101,227,1019,-18,212,972,320,-223,914,0
206,131,207,1019,-18,202,981,310,-233,914,0
207,121,188,1029,0,242,953,310,-223,914,0
208,111,217,1029,0,262,962,320,-252,923,0
209,111,217,1029,36,272,981,320,-252,914,0
210,141,178,1049,36,262,981,339,-233,904,0
211,131,108,1039,72,272,972,310,-262,933,0
212,90,-49,1098,81,252,953,300,-242,914,0
213,80,-227,1137,118,171,981,262,-252,942,0
214,80,-227,1137,145,151,972,262,-262,952,0
215,50,-148,1098,127,151,962,281,-291,961,0
216,60,-108,1088,118,171,944,281,-271,942,0
217,70,-99,1068,100,181,962,271,-291,933,0
218,70,-99,1068,81,222,953,320,-291,895,0
219,101,-39,1107,72,191,990,320,-281,923,0
220,60,29,1068,72,202,953,320,-330,933,0
221,60,29,1068,81,242,944,339,-310,904,0
222,70,178,1039,100,212,953,320,-310,895,0
223,60,247,1000,127,232,972,330,-320,904,0
224,60,247,1000,154,171,962,339,-310,895,0
225,141,297,980,163,202,953,330,-281,923,0
226,151,376,970,145,191,953,339,-300,895,0
227,151,376,970,136,191,944,359,-281,876,0
228,191,405,960,109,222,935,339,-271,885,0
229,232,455,941,72,252,925,368,-271,876,0
230,232,455,941,90,292,925,368,-252,857,0
231,232,455,921,118,202,953,339,-242,866,0
232,242,485,892,136,222,972,349,-262,895,0
233,262,504,882,90,181,1009,378,-262,914,0
234,262,475,911,81,161,1009,368,-252,961,0
235,232,326,950,81,171,1018,368,-233,980,0
236,242,178,980,90,191,1009,388,-252,942,0
237,171,138,1000,81,202,990,349,-242,904,0
238,141,59,1029,63,191,981,349,-242,904,0
239,131,39,1039,63,191,981,359,-262,895,0
240,141,108,1039,63,202,944,310,-233,895,0
241,161,178,1019,63,202,944,320,-233,914,0
242,131,168,1029,27,191,972,281,-252,923,0
243,141,217,1019,36,202,953,281,-223,923,0
244,141,207,1009,36,202,972,271,-252,952,0
245,141,198,1009,18,232,981,271,-252,952,0
246,111,198,1019,36,232,962,281,-233,942,0
247,141,188,1029,36,232,972,271,-233,942,0
248,131,178,1029,27,242,962,271,-242,933,0
249,131,188,1019,54,232,981,271,-252,952,0
250,121,207,1019,54,232,953,281,-233,961,0
251,111,188,1009,27,242,962,271,-223,961,0
252,141,198,1009,27,242,953,281,-223,933,0
253,141,207,1019,27,232,953,271,-223,933,0
254,121,207,990,36,252,972,242,-223,942,0
255,111,237,1009,9,272,972,262,-223,952,0
256,111,237,1009,18,272,953,242,-203,952,0
257,121,237,1009,18,282,925,223,-223,933,0
258,131,257,990,0,292,944,223,-194,952,0
259,121,257,1029,9,313,935,223,-184,961,0
260,131,237,1009,-36,292,935,213,-184,971,0
261,131,267,1000,0,292,935,213,-194,952,0
262,80,247,990,-9,343,944,223,-194,961,0
263,131,257,1000,-18,333,935,223,-194,942,0
264,131,267,1009,0,313,916,194,-203,961,0
265,111,267,990,0,262,944,184,-184,961,0
266,131,316,1000,9,282,962,184,-165,990,0
267,171,267,1009,0,262,962,203,-165,990,0
268,111,257,1000,0,292,953,223,-165,980,0
269,111,237,1009,0,333,944,233,-165,980,0
270,121,277,1000,-9,333,925,203,-165,971,0
271,131,267,1019,-27,333,916,203,-145,952,0
272,141,267,1009,-45,323,935,203,-145,971,0
273,121,297,990,-45,323,953,223,-135,980,0
274,131,297,1000,-72,333,944,213,-135,990,0
275,131,316,990,-72,303,972,213,-126,1009,0
276,121,316,990,-63,333,953,184,-135,1000,0
277,101,326,1000,-36,282,953,203,-116,1000,0
278,121,306,1000,-27,282,935,194,-126,1009,0
279,141,316,990,-45,313,925,174,-135,1009,0
280,111,287,1000,-72,313,935,174,-116,1000,0
281,121,306,1000,-81,333,944,145,-116,990,0
282,101,326,990,-63,313,935,174,-135,1000,0
283,90,316,1000,-72,333,953,174,-106,1000,0
284,111,336,980,-72,313,953,194,-135,971,0
285,101,316,990,-81,343,953,194,-155,990,0
286,111,326,990,-81,323,953,203,-155,971,0
287,111,336,990,-36,292,944,194,-145,980,0
288,141,336,950,-54,282,944,203,-126,952,0
289,90,316,970,-72,282,962,223,-165,980,0
290,90,306,980,-72,303,935,242,-135,952,0
291,101,326,960,18,292,935,242,-155,980,0
292,161,326,990,72,313,935,242,-145,971,0
293,171,306,980,81,292,962,271,-184,952,0
294,141,287,1000,72,303,953,242,-165,1000,0
295,151,297,1019,54,292,962,262,-174,1000,0
296,181,287,1000,36,303,962,262,-155,990,0
297,171,306,990,36,303,953,271,-155,971,0
298,161,297,980,0,282,962,281,-145,980,0
299,131,287,1000,0,303,953,281,-155,971,0
300,131,297,1000,-9,303,962,281,-135,961,0
301,161,297,990,18,303,944,271,-155,961,0
302,161,297,980,36,303,944,271,-155,961,0
303,151,267,1000,18,313,962,262,-184,952,0
304,131,287,1000,-9,303,953,262,-135,952,0
305,151,297,990,-18,282,962,271,-145,952,0
306,151,297,960,-9,303,925,271,-155,971,0
307,121,287,990,-18,303,944,271,-126,971,0
308,131,267,990,-18,303,944,271,-155,961,0
309,131,287,1000,-9,303,953,281,-165,942,0
310,141,277,990,18,303,925,262,-165,980,0
311,151,277,1009,18,303,925,262,-165,980,0
312,141,267,1000,27,323,962,281,-145,961,0
313,141,267,1000,27,292,944,281,-145,971,0
314,141,267,1000,9,303,935,281,-145,971,0
315,151,277,980,-9,303,944,291,-145,961,0
316,131,267,1000,0,282,953,271,-126,961,0
317,141,247,1019,9,303,944,291,-145,971,0
318,151,257,990,0,282,953,281,-135,971,0
319,151,257,990,0,292,944,281,-135,971,0
320,161,267,990,-18,282,953,281,-145,971,0
321,111,277,1000,-18,292,944,281,-135,933,0
322,131,247,1000,-18,292,953,291,-135,961,0
323,141,247,1000,-9,292,962,271,-116,980,0
324,131,257,1029,9,292,953,291,-126,952,0
325,131,257,1009,0,292,972,271,-145,980,0
326,121,267,1000,-9,303,962,300,-145,961,0
327,131,267,990,0,282,953,291,-116,942,0
328,131,267,990,9,303,944,262,-135,971,0
329,101,297,990,-18,313,916,271,-155,961,0
330,90,267,1000,-36,272,953,281,-135,942,0
331,90,297,990,-45,303,935,262,-145,961,0
332,101,287,990,-63,303,944,271,-145,971,0
333,101,287,990,-45,303,953,271,-135,952,0
334,111,306,980,-45,272,972,242,-135,971,0
335,90,297,1000,-54,272,944,252,-145,952,0
336,101,316,1009,-45,313,953,242,-126,961,0
337,111,297,990,-27,282,953,233,-165,971,0
338,121,297,990,-18,292,944,242,-174,980,0
339,90,287,990,-18,303,972,233,-155,971,0
340,111,277,1009,0,313,972,252,-155,971,0
341,121,287,1000,18,292,944,262,-174,971,0
342,131,287,1009,18,303,953,252,-174,971,0
343,111,287,1000,9,323,935,252,-174,980,0
344,111,306,960,-9,313,962,262,-145,971,0
345,101,326,990,-18,313,953,271,-165,971,0
346,101,326,990,-9,282,953,262,-165,971,0
347,60,277,1009,-9,262,962,233,-155,952,0
348,111,257,1009,-9,262,944,262,-174,942,0
349,131,277,990,-9,242,962,242,-174,942,0
350,111,277,1000,-9,272,962,242,-165,961,0
351,90,277,980,-9,262,972,233,-155,980,0
352,111,297,990,-9,292,944,223,-174,971,0
353,101,316,1000,-36,292,953,223,-165,961,0
354,90,287,1000,-27,272,953,203,-174,971,0
355,60,297,990,-36,272,944,213,-184,961,0
356,80,277,1000,-45,282,953,194,-174,971,0
357,90,277,1009,-27,292,944,213,-203,990,0
358,90,297,1009,-45,303,935,184,-194,980,0
359,90,297,1009,-45,282,944,194,-184,971,0
360,90,267,1009,-63,313,935,223,-213,971,0
361,70,287,1000,-63,282,944,194,-213,952,0
362,60,287,990,-72,292,935,184,-233,961,0
363,50,326,990,-109,252,962,165,-223,961,0
364,70,257,1019,-100,252,962,165,-223,933,0
365,90,237,1000,-72,303,944,145,-233,971,0
366,30,306,980,-100,323,916,116,-252,980,0
367,10,336,1009,-118,343,898,126,-252,961,0
368,40,376,970,-145,343,935,87,-242,923,0
369,20,386,970,-154,282,935,77,-262,961,0
370,50,346,980,-127,252,972,77,-242,961,0
371,70,306,990,-72,222,972,77,-242,971,0
372,50,277,1000,-45,262,962,67,-252,1000,0
373,50,257,1000,-45,242,962,67,-271,971,0
374,50,267,1000,-81,262,944,67,-291,961,0
375,70,297,1000,-81,232,962,77,-262,952,0
376,60,297,980,-81,232,962,67,-242,952,0
377,60,267,1000,-72,212,953,87,-242,971,0
378,60,247,1009,-90,232,962,87,-262,990,0
379,70,237,1009,-81,282,944,87,-262,1009,0
380,60,267,1029,-81,282,944,67,-281,980,0
381,80,297,1009,-72,313,925,48,-300,980,0
382,80,297,990,-72,313,935,48,-300,980,0
383,90,287,1019,-36,323,962,58,-310,1000,0
384,121,277,1009,-9,373,944,58,-310,1000,0
385,101,277,1029,-27,343,944,58,-262,1009,0
386,80,297,1009,-54,282,962,77,-281,990,0
387,80,277,1000,-54,282,953,87,-271,980,0
388,101,287,970,-54,323,944,126,-281,961,0
389,101,297,1000,-36,333,925,126,-281,961,0
390,70,297,990,-63,303,953,135,-262,933,0
391,80,297,1009,-36,323,935,155,-252,971,0
392,90,277,1019,-45,313,953,155,-252,971,0
393,131,287,1000,-27,292,953,155,-271,971,0
394,151,297,1000,-27,313,953,155,-252,971,0
395,111,287,1000,-36,292,972,165,-281,980,0
396,80,306,1000,-45,292,953,184,-281,990,0
397,90,316,1000,-54,282,953,184,-291,942,0
398,60,277,1000,-63,292,925,184,-291,942,0
399,80,297,990,-63,282,935,194,-271,933,0
400,60,287,980,-54,252,953,194,-242,942,0
401,80,297,1009,-36,292,944,194,-242,961,0
402,101,277,1009,-54,313,944,194,-262,942,0
403,80,297,990,-63,303,953,174,-262,952,0
404,70,316,970,-63,292,944,184,-252,952,0
405,70,316,990,-81,292,925,174,-281,961,0
406,101,316,960,-81,313,944,165,-252,971,0
407,80,306,1009,-72,303,944,194,-262,961,0
408,80,306,980,-72,323,935,194,-242,933,0
409,50,316,980,-72,282,972,174,-242,961,0
410,60,287,1009,-36,303,944,184,-242,980,0
411,80,297,1000,-45,282,953,184,-252,961,0
412,80,297,1000,-45,292,935,165,-242,971,0
413,80,306,980,-54,303,944,165,-262,971,0
414,60,326,1000,-45,292,953,174,-252,952,0
415,60,297,1009,-36,313,935,165,-242,971,0
416,80,316,1009,-54,323,944,174,-271,961,0
417,80,326,1000,-54,313,925,174,-233,952,0
418,90,316,980,-63,272,962,165,-233,952,0
419,60,326,980,-54,303,944,184,-252,961,0
420,90,316,1000,-45,313,962,184,-233,952,0
421,90,326,980,-36,272,953,174,-223,980,0
422,90,316,990,-27,292,944,174,-242,961,0
423,90,316,980,-45,282,962,184,-242,961,0
424,70,326,990,-45,282,953,174,-233,961,0
425,70,326,990,-36,292,953,174,-262,961,0
426,80,326,970,-45,292,953,184,-242,971,0
427,101,326,1000,-72,313,944,165,-242,961,0
428,90,316,980,-63,292,944,184,-262,952,0
429,70,316,970,-63,292,944,174,-223,952,0
430,60,336,990,-81,313,935,165,-252,971,0
431,90,336,980,-81,292,962,174,-262,971,0
432,90,356,990,-63,303,962,174,-242,971,0
433,90,326,1000,-54,313,935,174,-242,971,0
434,90,336,990,-45,313,944,174,-252,952,0
435,101,316,990,-45,303,944,155,-262,971,0
436,90,326,970,-36,272,953,155,-262,961,0
437,90,346,980,-54,282,944,126,-242,971,0
438,90,326,990,-72,292,953,145,-271,971,0
439,70,336,980,-54,272,935,135,-252,961,0
440,111,356,980,-63,282,944,135,-252,961,0
441,90,346,970,-81,313,935,135,-271,971,0
442,101,356,980,-63,323,925,135,-271,971,0
443,101,336,1000,-54,282,953,155,-271,971,0
444,101,306,1009,-54,313,935,116,-271,971,0
445,80,336,980,-81,313,944,106,-262,952,0
446,101,336,970,-81,303,944,116,-262,961,0
447,90,336,980,-63,313,944,97,-281,980,0
448,90,346,980,-90,313,935,106,-262,952,0
449,111,356,970,-81,313,935,87,-271,971,0
450,101,346,980,-81,292,935,97,-271,990,0
451,80,336,970,-63,303,925,106,-242,952,0
452,90,366,980,-72,303,935,87,-271,961,0
453,90,346,980,-63,323,944,87,-271,961,0
454,121,356,970,-72,343,935,106,-281,980,0
455,101,366,970,-72,323,935,87,-271,971,0
456,101,346,980,-72,323,944,87,-271,971,0
457,101,346,990,-63,323,953,116,-262,971,0
458,111,346,990,-45,333,925,116,-271,971,0
459,101,346,970,-72,323,944,87,-252,990,0
460,101,356,990,-63,303,944,106,-262,961,0
461,111,346,970,-63,313,925,106,-262,961,0
462,90,346,990,-72,303,953,106,-262,971,0
463,121,346,980,-63,313,953,106,-281,971,0
464,111,356,970,-54,303,962,106,-291,990,0
465,90,356,980,-63,313,935,116,-291,971,0
466,101,336,990,-72,323,953,126,-271,971,0
467,101,346,970,-72,292,953,106,-252,971,0
468,80,366,980,-54,303,935,116,-281,961,0
469,121,346,970,-54,313,925,116,-281,952,0
470,101,366,990,-72,313,944,116,-281,952,0
471,101,356,970,-63,303,953,97,-271,971,0
472,111,366,970,-63,313,944,126,-281,971,0
473,111,366,980,-81,333,953,126,-271,961,0
474,90,346,980,-63,313,935,135,-281,971,0
475,111,336,980,-54,292,935,135,-281,971,0
476,121,356,960,-72,292,953,135,-262,961,0
477,101,346,980,-45,303,935,106,-271,971,0
478,111,326,980,-72,272,953,126,-262,961,0
479,111,356,980,-63,282,953,106,-262,961,0
480,90,346,980,-81,303,944,106,-262,961,0
481,90,346,970,-54,282,944,126,-271,971,0
482,111,376,980,-54,323,935,116,-252,961,0
483,101,356,980,-63,313,944,116,-262,980,0
484,101,366,980,-81,343,935,135,-271,971,0
485,101,346,980,-81,313,944,135,-252,961,0
486,101,366,970,-72,313,935,116,-252,961,0
487,101,366,980,-63,313,944,135,-281,952,0
488,111,346,980,-54,292,944,135,-242,961,0
489,111,346,980,-54,303,935,116,-262,971,0
490,121,356,960,-54,303,935,126,-262,980,0
491,111,356,980,-63,313,944,135,-281,971,0
492,90,366,970,-54,313,935,135,-271,971,0
493,101,356,980,-81,292,944,135,-242,961,0
494,111,346,960,-72,303,935,135,-262,952,0
495,80,366,970,-81,292,953,145,-271,952,0
496,80,366,970,-81,292,944,145,-242,952,0
497,111,366,960,-72,292,962,126,-262,961,0
498,131,346,980,-90,333,935,126,-252,961,0
499,141,356,970,-72,292,935,116,-252,971,0
500,121,366,970,-54,303,935,116,-252,980,0
501,131,366,980,-63,333,953,145,-233,952,0
502,131,356,970,-72,303,935,126,-281,980,0
503,121,376,960,-72,323,944,116,-262,971,0
504,121,366,980,-45,303,935,135,-271,980,0
505,111,346,960,-63,272,962,145,-262,952,0
506,121,376,970,-54,292,953,135,-262,980,0
507,111,366,970,-72,323,935,116,-252,971,0
508,131,356,980,-72,313,935,116,-262,971,0
509,121,366,980,-54,313,935,126,-271,980,0
510,131,356,960,-72,323,953,126,-262,971,0
511,131,346,980,-54,272,935,126,-291,980,0
512,121,356,970,-27,323,916,116,-262,980,0
513,141,346,960,-54,313,953,135,-262,961,0
514,131,366,970,-54,303,953,135,-262,971,0
515,131,356,980,-54,303,935,126,-252,971,0
516,131,366,970,-72,313,944,135,-252,952,0
517,121,356,970,-72,292,944,116,-262,971,0
518,131,356,970,-63,333,944,135,-262,961,0
519,111,346,990,-54,323,944,126,-271,961,0
520,131,356,970,-63,292,953,126,-252,980,0
521,131,356,960,-45,252,962,145,-262,971,0
522,121,376,980,-63,292,944,145,-252,961,0
523,121,356,980,-63,282,944,135,-242,971,0
524,121,356,970,-63,313,944,135,-262,971,0
525,121,366,970,-81,303,935,135,-252,961,0
526,131,366,970,-81,313,944,116,-252,961,0
527,111,366,970,-81,313,944,106,-271,961,0
528,111,366,970,-72,333,953,126,-262,971,0
529,121,356,970,-54,303,935,126,-262,971,0
530,121,366,980,-63,303,925,106,-262,961,0
531,121,356,960,-72,313,944,126,-242,980,0
532,121,346,970,-81,323,935,126,-233,980,0
533,101,376,970,-81,323,935,135,-252,971,0
534,101,376,970,-81,303,944,135,-252,971,0
535,131,366,980,-72,313,944,126,-252,971,0
536,111,346,980,-72,303,953,126,-262,971,0
537,131,366,970,-54,282,953,106,-262,961,0
538,121,366,960,-54,282,953,126,-262,980,0
539,111,356,980,-63,303,953,126,-271,971,0
540,111,356,980,-63,272,953,126,-271,971,0
541,121,346,980,-54,282,944,126,-252,961,0
542,131,346,980,-81,303,944,135,-252,980,0
543,131,366,970,-72,323,953,116,-233,971,0
544,131,376,980,-72,313,944,126,-252,971,0
545,111,366,980,-63,313,925,116,-252,971,0
546,131,326,980,-63,313,925,116,-271,961,0
547,131,326,980,-63,282,944,116,-271,961,0
548,131,376,970,-81,292,953,116,-252,980,0
549,111,376,970,-81,292,953,126,-252,971,0
550,121,346,980,-90,323,944,126,-271,971,0
551,111,366,960,-81,323,944,135,-242,961,0
552,121,356,970,-81,323,953,135,-242,952,0
553,131,356,970,-72,323,944,135,-271,952,0
554,111,396,980,-90,313,944,116,-242,980,0
555,121,346,970,-90,313,944,126,-262,980,0
556,121,346,970,-100,313,953,126,-262,980,0
557,121,366,970,-72,313,925,126,-252,971,0
558,121,366,980,-72,303,953,116,-252,980,0
559,131,366,960,-45,292,935,106,-242,980,0
560,131,356,980,-54,272,944,126,-262,990,0
561,131,326,970,-45,303,944,126,-252,961,0
562,131,366,970,-54,282,944,135,-252,961,0
563,141,366,980,-54,303,944,135,-242,980,0
564,131,366,960,-54,303,944,135,-233,961,0
565,141,366,960,-54,323,935,126,-242,980,0
566,131,346,970,-72,323,944,126,-252,971,0
567,131,346,970,-54,292,944,126,-252,971,0
568,121,366,960,-63,292,953,126,-252,961,0
569,131,366,970,-63,292,953,106,-233,980,0
