Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
231,-70,267,1019,-236,40,962,-126,-116,1009,0
232,-80,257,1009,-254,40,962,-116,-97,1019,0
233,-70,277,1009,-245,20,962,-126,-97,1000,0
234,-70,277,1000,-245,50,944,-116,-87,1000,0
235,-70,277,1000,-245,30,944,-106,-67,990,0
236,-70,257,1009,-236,40,925,-135,-97,1000,0
237,-60,257,1019,-245,30,962,-126,-87,1009,0
238,-60,267,1000,-236,30,953,-126,-97,1009,0
239,-60,267,1000,-245,40,962,-126,-97,1019,0
240,-70,267,1009,-254,30,972,-126,-106,1009,0
241,-70,267,1009,-227,20,962,-126,-97,1019,0
242,-70,267,1009,-227,30,962,-116,-97,1009,0
243,-80,267,1009,-218,50,962,-126,-67,1009,0
244,-80,267,1009,-218,40,962,-116,-106,1009,0
245,-80,257,1009,-236,20,962,-116,-97,1000,0
246,-70,257,1000,-263,40,972,-106,-87,980,0
247,-60,277,980,-245,30,962,-116,-116,1009,0
248,-60,277,980,-245,30,953,-126,-106,990,0
249,-70,267,1000,-263,20,962,-116,-106,1000,0
250,-80,277,1009,-254,40,953,-116,-106,1009,0
251,-80,267,1009,-263,20,972,-116,-97,980,0
252,-60,257,990,-263,20,972,-116,-77,1000,0
253,-80,277,1019,-236,70,962,-116,-126,1009,0
254,-70,267,1019,-245,40,962,-106,-87,1009,0
255,-80,257,1009,-236,30,972,-126,-87,1028,0
256,-60,257,1000,-227,30,981,-116,-106,1028,0
257,-60,257,1000,-236,50,953,-97,-106,1000,0
258,-80,277,1000,-236,40,962,-126,-97,1019,0
259,-70,257,1009,-254,40,972,-126,-97,1019,0
260,-80,277,1009,-245,50,953,-145,-77,1009,0
261,-70,277,1000,-245,30,962,-116,-97,1009,0
262,-60,277,1000,-236,10,935,-126,-106,980,0
263,-90,287,1009,-254,40,962,-126,-106,1009,0
264,-70,267,1000,-236,40,953,-135,-106,1009,0
265,-80,267,990,-236,50,962,-116,-97,980,0
266,-80,267,1019,-263,30,962,-126,-97,1009,0
267,-60,267,990,-245,50,953,-135,-106,1019,0
268,-80,277,1000,-254,50,981,-126,-106,1009,0
269,-70,247,1009,-245,60,962,-135,-87,1019,0
270,-60,277,1009,-245,30,972,-116,-106,1019,0
271,-70,267,990,-236,50,944,-116,-87,990,0
272,-70,277,1009,-245,30,981,-126,-87,1000,0
273,-80,277,990,-236,10,962,-116,-106,1009,0
274,-90,267,1019,-245,60,953,-126,-87,1000,0
275,-70,267,1009,-254,50,962,-126,-126,1009,0
276,-70,277,1029,-245,30,953,-126,-106,1000,0
277,-80,267,1019,-236,20,953,-106,-106,1000,0
278,-90,277,1000,-254,30,944,-126,-87,1019,0
279,-80,257,1000,-245,40,953,-97,-97,1000,0
280,-60,277,1009,-245,10,953,-97,-97,1000,0
281,-70,267,1009,-245,10,972,-116,-116,1000,0
282,-80,257,1009,-245,60,962,-126,-97,1000,0
283,-60,257,1029,-236,50,962,-126,-97,1009,0
284,-80,257,1019,-245,30,972,-126,-116,1019,0
285,-70,287,1000,-227,30,953,-126,-116,1019,0
286,-70,257,1019,-254,20,953,-116,-97,1000,0
287,-80,257,1009,-236,30,962,-116,-97,1000,0
288,-70,277,1009,-254,30,953,-97,-87,990,0
289,-90,257,1009,-245,30,953,-116,-97,1000,0
290,-70,267,990,-236,30,944,-126,-77,1009,0
291,-80,257,1009,-236,10,972,-126,-77,1009,0
292,-90,267,1009,-218,40,953,-126,-106,1009,0
293,-80,277,1000,-236,40,935,-126,-106,1009,0
294,-70,257,1009,-236,40,935,-126,-97,990,0
295,-80,247,1000,-245,20,962,-155,-97,1009,0
296,-90,267,1019,-245,20,962,-135,-97,1019,0
297,-80,277,1009,-254,40,953,-126,-87,1009,0
298,-70,257,1000,-245,40,962,-126,-97,1009,0
299,-70,287,990,-245,30,972,-116,-106,1009,0
300,-80,237,1019,-245,40,944,-116,-87,1009,0
301,-90,267,1009,-254,40,962,-126,-97,1019,0
302,-80,267,1019,-236,40,944,-116,-87,1009,0
303,-60,277,1000,-236,30,953,-126,-97,1009,0
304,-70,277,1000,-236,50,953,-126,-106,1009,0
305,-80,287,1000,-236,50,962,-116,-106,1000,0
306,-80,277,1000,-263,40,953,-126,-97,1009,0
307,-90,257,1019,-254,40,944,-116,-106,1009,0
308,-80,267,990,-254,50,953,-116,-126,1009,0
309,-80,277,1000,-254,50,972,-106,-97,1000,0
310,-80,247,1009,-245,20,981,-116,-97,1009,0
311,-60,267,1019,-236,40,953,-106,-97,1000,0
312,-60,257,1009,-245,50,962,-116,-97,1019,0
313,-70,267,1009,-245,20,972,-126,-67,1019,0
314,-90,277,1029,-254,40,953,-106,-87,1009,0
315,-90,247,1019,-245,40,962,-116,-106,1000,0
316,-70,267,990,-245,40,962,-106,-116,1000,0
317,-70,277,1000,-245,20,953,-116,-87,1009,0
318,-90,287,990,-254,30,944,-135,-87,1000,0
319,-80,277,1009,-263,40,962,-126,-106,1009,0
320,-70,267,1019,-227,10,962,-116,-97,1009,0
321,-70,267,1000,-227,30,972,-126,-97,1009,0
322,-80,267,1009,-254,30,953,-116,-67,1009,0
323,-80,257,1019,-254,40,953,-116,-106,1028,0
324,-101,267,1000,-245,10,962,-116,-97,1009,0
325,-80,257,1009,-236,30,944,-126,-97,1009,0
326,-70,267,1000,-263,40,972,-126,-106,1009,0
327,-80,277,1000,-254,40,962,-116,-77,1000,0
328,-90,287,1000,-236,30,953,-97,-97,980,0
329,-90,287,1000,-254,20,962,-126,-126,1019,0
330,-90,277,1019,-254,40,972,-126,-77,1000,0
331,-80,267,1009,-263,30,962,-116,-87,1000,0
332,-90,277,1019,-254,20,935,-106,-97,1000,0
333,-90,277,1019,-263,50,962,-106,-87,990,0
334,-80,287,1009,-245,40,962,-116,-87,1019,0
335,-70,257,1009,-245,20,962,-106,-106,1000,0
336,-70,257,1000,-236,30,972,-106,-87,1000,0
337,-70,257,1000,-236,20,981,-97,-67,980,0
338,-101,247,1019,-245,20,972,-116,-97,1009,0
339,-70,247,1019,-236,40,953,-116,-106,1009,0
340,-80,267,1000,-236,20,972,-116,-67,1000,0
341,-80,267,1009,-236,60,962,-116,-97,1000,0
342,-80,267,990,-254,40,972,-106,-116,1000,0
343,-80,257,1029,-254,20,962,-126,-87,1009,0
344,-80,237,1009,-245,40,962,-116,-97,1009,0
345,-60,267,1000,-254,40,972,-116,-106,1009,0
346,-80,267,1000,-236,20,944,-126,-97,1019,0
347,-70,277,1000,-254,40,962,-126,-97,1009,0
348,-90,277,1009,-263,30,962,-116,-97,1000,0
349,-80,267,1000,-254,20,962,-126,-87,1009,0
350,-90,267,1009,-245,40,935,-116,-87,1000,0
351,-80,277,1000,-245,60,972,-145,-87,1019,0
352,-70,277,1009,-245,60,972,-126,-77,990,0
353,-70,267,990,-236,10,962,-126,-97,1009,0
354,-80,257,1000,-236,40,953,-116,-97,1009,0
355,-80,277,1000,-254,40,953,-106,-77,1000,0
356,-80,267,1000,-254,10,962,-106,-77,980,0
357,-70,257,1019,-236,20,962,-116,-97,1000,0
358,-70,277,1000,-245,40,972,-106,-87,990,0
359,-80,267,1000,-227,40,972,-106,-87,1000,0
360,-70,257,1000,-236,0,972,-97,-77,1009,0
361,-80,257,1019,-236,50,972,-97,-67,990,0
362,-80,247,1009,-245,30,972,-116,-97,1009,0
363,-70,247,1009,-236,40,972,-106,-97,1009,0
364,-80,277,1009,-236,40,944,-116,-87,1000,0
365,-70,277,1000,-254,40,953,-126,-97,1028,0
366,-70,277,980,-245,50,953,-126,-97,1028,0
367,-80,257,1009,-245,30,962,-126,-87,1000,0
368,-80,267,1000,-245,30,953,-126,-97,1009,0
369,-80,287,1009,-254,30,953,-126,-97,1009,0
370,-90,267,990,-272,20,972,-116,-77,1000,0
371,-70,257,990,-254,30,962,-135,-77,1000,0
372,-60,267,1029,-245,40,962,-126,-87,1000,0
373,-80,277,1009,-245,30,944,-116,-106,1009,0
374,-101,277,1000,-254,10,953,-116,-106,1009,0
375,-80,257,1019,-254,30,953,-106,-97,1019,0
376,-90,267,1009,-245,40,944,-116,-77,1019,0
377,-70,267,1009,-245,30,962,-116,-106,1019,0
378,-80,277,1000,-236,20,981,-116,-106,1000,0
379,-50,277,980,-245,60,962,-106,-87,1019,0
380,-80,287,1009,-254,40,962,-106,-106,1009,0
381,-101,267,1009,-254,40,962,-116,-77,990,0
382,-70,257,990,-254,10,962,-106,-77,990,0
383,-60,277,1009,-236,50,962,-106,-116,1009,0
384,-80,267,1000,-245,40,972,-106,-87,980,0
385,-60,257,1009,-236,40,953,-106,-77,1019,0
386,-80,267,1009,-245,20,962,-106,-87,1009,0
387,-80,277,1000,-254,20,962,-106,-87,1009,0
388,-60,257,1009,-254,40,953,-135,-87,1009,0
389,-101,257,1019,-263,30,953,-135,-97,1019,0
390,-90,267,1000,-245,20,935,-126,-97,990,0
391,-80,277,990,-263,30,962,-135,-97,1009,0
392,-90,267,1019,-254,30,944,-116,-106,990,0
393,-90,277,1000,-263,20,953,-135,-106,1000,0
394,-80,257,1019,-245,20,962,-116,-87,1000,0
395,-80,257,1009,-254,20,962,-106,-77,1000,0
396,-80,287,990,-263,40,962,-106,-77,990,0
397,-101,297,1009,-254,20,962,-126,-87,1000,0
398,-80,277,1009,-263,20,972,-135,-87,1009,0
399,-80,277,1000,-254,30,944,-116,-97,1000,0
400,-80,287,1009,-263,20,962,-126,-87,1000,0
401,-80,267,1000,-254,30,962,-116,-87,1000,0
402,-80,277,1000,-245,10,953,-106,-97,1009,0
403,-90,257,1009,-263,20,972,-106,-77,990,0
404,-80,277,1009,-263,40,953,-106,-77,1009,0
405,-80,267,1000,-254,30,962,-116,-97,1009,0
406,-80,287,1009,-245,40,953,-106,-87,1000,0
407,-70,267,990,-245,30,962,-116,-97,1000,0
408,-60,247,1019,-245,30,962,-116,-87,1009,0
409,-80,267,990,-236,40,962,-126,-106,1000,0
410,-70,267,1000,-236,40,962,-126,-106,1019,0
411,-70,257,1009,-245,30,953,-116,-97,1019,0
412,-90,267,1019,-236,40,962,-106,-97,1000,0
413,-80,257,1000,-236,20,962,-126,-97,1009,0
414,-90,267,990,-254,30,962,-116,-97,1000,0
415,-70,277,1019,-254,30,962,-106,-87,1000,0
416,-70,257,1000,-236,60,962,-126,-106,1009,0
417,-80,287,1000,-236,50,953,-126,-87,1000,0
418,-80,267,1009,-236,30,962,-116,-87,1000,0
419,-80,257,1009,-245,30,972,-126,-87,1000,0
420,-70,277,1000,-236,20,962,-135,-106,1019,0
421,-70,257,1009,-236,20,962,-116,-106,1000,0
422,-80,247,1019,-254,30,972,-116,-97,1019,0
423,-90,247,1009,-236,50,962,-135,-106,1009,0
424,-70,257,1000,-236,40,962,-116,-87,1000,0
425,-90,277,1000,-254,50,962,-116,-106,1019,0
426,-70,267,1000,-254,30,962,-106,-97,1019,0
427,-70,257,990,-245,10,962,-116,-106,1009,0
428,-60,267,990,-245,20,953,-116,-97,1009,0
429,-80,267,1000,-263,30,962,-97,-87,990,0
430,-80,267,1000,-263,20,953,-106,-87,1019,0
431,-80,277,1019,-245,40,962,-116,-97,1000,0
432,-90,267,1000,-245,20,972,-116,-87,1009,0
433,-90,267,1000,-254,30,972,-126,-67,1009,0
434,-90,287,1019,-245,10,962,-116,-87,1028,0
435,-80,277,1000,-254,40,962,-106,-67,1009,0
436,-80,267,1019,-254,40,962,-106,-87,1000,0
437,-101,277,1000,-263,30,962,-106,-106,1019,0
438,-80,277,1000,-263,40,953,-106,-97,1009,0
439,-80,267,1000,-254,20,953,-116,-97,1009,0
440,-80,267,1000,-245,30,962,-126,-77,1009,0
441,-90,267,1019,-236,30,962,-106,-77,990,0
442,-80,267,1019,-236,50,944,-126,-106,1019,0
443,-70,267,1000,-245,20,981,-116,-87,1009,0
444,-90,277,1009,-245,60,972,-116,-87,1009,0
445,-80,267,1009,-236,10,962,-97,-97,1000,0
446,-80,267,1000,-236,30,972,-106,-97,1019,0
447,-80,267,1000,-245,30,944,-116,-106,1000,0
448,-80,267,1000,-245,20,962,-116,-67,1009,0
449,-80,237,1009,-245,40,953,-116,-97,1009,0
450,-90,267,1009,-263,30,962,-106,-87,990,0
451,-80,267,1009,-263,30,953,-116,-87,1009,0
452,-80,267,1000,-254,20,962,-126,-97,1009,0
453,-90,267,1000,-245,40,962,-116,-87,990,0
454,-90,267,1009,-245,40,935,-87,-87,980,0
455,-70,267,1000,-245,10,953,-97,-106,1028,0
456,-90,267,1009,-245,40,944,-106,-97,1009,0
457,-90,267,1009,-254,50,962,-126,-87,1000,0
458,-70,277,990,-254,60,962,-126,-97,1009,0
459,-80,267,1009,-245,50,953,-106,-87,1009,0
460,-70,247,1019,-245,40,944,-106,-87,1000,0
461,-80,257,1000,-236,40,953,-106,-87,1019,0
462,-60,277,1000,-245,30,962,-106,-97,1000,0
463,-80,267,1009,-236,30,953,-116,-87,1009,0
464,-90,277,1009,-263,30,953,-97,-97,1000,0
465,-90,267,1009,-245,30,962,-116,-77,1009,0
466,-80,277,1000,-263,40,962,-106,-77,1009,0
467,-101,277,1009,-263,20,962,-97,-87,1000,0
468,-60,267,990,-245,30,972,-106,-77,1009,0
469,-90,257,1009,-254,20,962,-116,-67,1019,0
470,-80,257,1009,-254,20,962,-106,-106,1000,0
471,-80,267,1000,-245,20,953,-106,-87,1019,0
472,-90,277,1019,-263,30,962,-116,-77,1000,0
473,-70,267,1009,-245,30,972,-106,-67,1019,0
474,-80,287,1009,-245,40,962,-126,-58,1019,0
475,-70,277,1019,-245,40,962,-116,-106,1000,0
476,-80,287,1000,-245,40,962,-116,-97,1009,0
477,-90,277,1000,-236,20,944,-116,-106,1019,0
478,-80,267,1000,-254,40,962,-97,-67,1000,0
479,-90,267,1000,-254,30,953,-116,-77,1019,0
480,-111,287,1009,-254,30,953,-116,-106,1019,0
481,-80,257,1000,-245,30,953,-126,-77,1000,0
482,-101,277,1000,-263,20,962,-116,-77,1019,0
483,-90,257,1009,-272,20,953,-106,-87,1009,0
484,-80,267,1009,-272,20,953,-106,-87,1000,0
485,-70,267,990,-254,40,953,-126,-77,1000,0
486,-80,267,1000,-263,40,953,-116,-97,1019,0
487,-80,277,1009,-254,30,962,-106,-77,1000,0
488,-80,277,1009,-245,20,953,-126,-77,1009,0
489,-90,277,990,-254,60,925,-116,-67,1000,0
490,-90,267,1009,-263,40,962,-97,-67,1009,0
491,-90,277,1009,-254,30,972,-116,-97,1009,0
492,-90,287,1009,-245,30,953,-106,-77,1000,0
493,-80,277,1009,-254,20,953,-97,-87,1009,0
494,-80,267,1000,-254,30,962,-97,-87,1009,0
495,-80,277,980,-245,40,944,-126,-77,1019,0
496,-80,277,1009,-254,50,962,-106,-87,1009,0
497,-90,277,990,-263,40,962,-116,-77,1009,0
498,-80,267,1000,-263,20,981,-116,-116,1009,0
