Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
97,-101,59,1019,-100,121,981,38,135,1019,0
98,-111,59,1029,-90,60,981,29,126,1009,0
99,-121,49,1029,-100,101,962,29,155,1000,0
100,-101,69,1049,-118,90,981,38,145,980,0
101,-80,59,1068,-118,111,990,38,145,990,0
102,-131,69,1039,-118,121,1000,19,145,1028,0
103,-101,69,1029,-81,101,990,29,155,1019,0
104,-121,99,1009,-90,111,990,19,106,1028,0
105,-101,59,1029,-72,121,972,19,97,1028,0
106,-111,59,1009,-100,90,990,19,126,1009,0
107,-90,49,1019,-81,70,981,29,116,1000,0
108,-111,79,1039,-90,80,990,19,126,990,0
109,-121,59,1029,-72,60,972,29,135,990,0
110,-101,59,1009,-81,90,981,58,135,1009,0
111,-111,49,1039,-100,80,1000,48,165,1000,0
112,-90,69,1009,-81,80,972,48,145,1000,0
113,-80,59,1029,-54,80,981,58,126,1009,0
114,-111,99,1029,-36,90,990,67,135,980,0
115,-50,69,1078,-72,141,981,38,145,1009,0
116,-191,49,1058,-136,151,981,48,174,1028,0
117,-70,49,1039,-145,141,990,67,155,1028,0
118,-50,39,1039,-163,131,972,67,135,1009,0
119,-151,69,1039,-109,101,990,38,97,1019,0
120,-121,69,1039,-100,101,990,38,106,1019,0
121,-101,49,1019,-109,111,981,19,116,1028,0
122,-90,69,1009,-90,70,972,9,87,1028,0
123,-121,49,1049,-81,70,981,29,106,980,0
124,-111,69,1029,-81,90,972,9,126,980,0
125,-90,59,1019,-90,101,972,29,145,990,0
126,-80,89,1029,-90,80,972,38,135,990,0
127,-111,69,1039,-54,90,981,29,135,1009,0
128,-151,49,1039,-54,80,1000,48,106,1019,0
129,-131,59,1029,-118,121,1000,48,155,1038,0
130,-101,79,1019,-90,90,990,48,145,1038,0
131,-70,69,1029,-45,70,972,29,145,1000,0
132,-101,49,1068,-72,111,990,38,155,1000,0
133,-191,59,1078,-163,111,1009,58,155,1019,0
134,-161,49,1039,-190,131,981,67,155,1019,0
135,-111,59,1019,-190,151,962,77,165,1000,0
136,-141,59,1029,-136,90,972,77,165,1000,0
137,-101,59,1039,-145,111,981,67,135,1000,0
138,-131,79,1039,-127,90,981,48,145,1009,0
139,-111,79,1029,-118,90,981,29,126,1028,0
140,-111,59,1019,-100,80,972,29,126,1028,0
141,-111,89,1029,-72,80,972,29,135,1000,0
142,-101,59,1029,-54,80,972,29,135,1000,0
143,-70,69,1029,-54,90,990,29,97,1009,0
144,-90,49,1029,-45,70,990,9,126,1028,0
145,-101,69,1009,-45,90,990,19,135,1019,0
146,-90,49,1029,-63,70,990,29,145,1028,0
147,-90,49,1029,-54,80,990,48,135,1009,0
148,20,19,1088,-90,111,990,48,135,1000,0
149,-222,39,1058,-172,131,1009,38,135,1019,0
150,-80,49,1009,-172,151,944,67,174,1009,0
151,-151,49,1029,-181,121,981,48,155,1009,0
152,-141,49,1039,-118,90,962,58,155,971,0
153,-131,69,1049,-136,70,1000,48,145,1009,0
154,-121,89,1039,-72,111,981,38,165,1009,0
155,-121,108,1009,-63,111,972,29,155,1009,0
156,-101,99,1029,-63,90,990,19,126,1009,0
157,-111,79,1058,-63,90,990,19,135,1000,0
158,-101,49,1029,-54,70,990,29,165,990,0
159,-90,69,1039,-63,80,990,29,165,990,0
160,-90,49,1058,-72,70,990,58,126,1009,0
161,-90,79,1029,-45,80,981,58,126,1009,0
162,-90,79,1029,-36,70,981,67,145,1000,0
163,-60,89,1058,-54,90,972,58,126,990,0
164,-101,59,1049,-100,101,990,67,145,1000,0
165,-131,49,1029,-154,121,1000,38,145,990,0
166,-131,49,1029,-190,131,962,38,145,990,0
167,-171,59,1039,-218,131,972,48,174,980,0
168,-151,69,1029,-181,121,981,38,135,1028,0
169,-141,89,1009,-136,101,972,38,135,1019,0
170,-121,99,1019,-100,101,990,38,135,1019,0
171,-101,79,1029,-72,101,981,19,155,1028,0
172,-90,69,1000,-45,60,990,38,116,1028,0
173,-80,19,1029,-54,50,981,19,165,1028,0
174,-90,29,1029,-63,50,990,9,126,1019,0
175,-101,49,1039,-72,70,990,38,126,1000,0
176,-111,59,1039,-63,80,972,48,135,1009,0
177,-121,99,1078,-136,121,990,48,145,1038,0
178,-181,79,1039,-154,131,990,58,145,1028,0
179,-151,79,1029,-154,121,953,67,126,1019,0
180,-141,89,1019,-127,121,962,58,155,1009,0
181,-121,79,1029,-127,121,962,38,126,1009,0
182,-111,79,1029,-72,101,972,19,145,990,0
183,-111,59,1019,-72,101,972,9,135,1000,0
184,-90,59,1029,-72,70,981,19,165,971,0
185,-90,39,1029,-54,70,1000,9,155,990,0
186,-101,89,1049,-63,90,990,19,155,1000,0
187,-90,49,1029,-54,60,1009,9,155,1019,0
188,-101,79,1009,-27,80,990,29,145,1028,0
189,-90,89,1019,-18,70,981,58,135,1028,0
190,-80,108,1068,-127,151,990,48,165,1019,0
191,-131,49,1058,-127,151,990,77,165,1009,0
192,-191,49,1049,-236,131,981,77,155,990,0
193,-151,69,1039,-209,121,972,67,155,1019,0
194,-151,59,1029,-181,121,972,58,126,1019,0
195,-121,59,1029,-136,111,962,67,126,990,0
196,-111,69,1000,-100,101,962,48,135,1009,0
197,-111,69,1019,-90,80,990,29,135,1009,0
198,-90,39,1019,-72,60,990,19,155,1009,0
199,-90,39,1029,-36,60,1000,0,155,1009,0
200,-111,59,1029,-45,111,981,0,135,1019,0
201,-90,69,1039,-54,101,981,19,155,1009,0
202,-101,59,1049,-90,101,1009,19,155,1019,0
203,-60,69,1058,-118,121,981,58,165,1019,0
204,-161,79,1039,-136,111,981,67,145,1019,0
205,-111,79,1039,-154,131,962,77,135,1019,0
206,-131,69,1019,-136,101,972,67,155,1019,0
207,-131,69,1019,-136,90,962,38,145,1009,0
208,-111,59,1029,-109,90,972,29,126,1019,0
209,-111,69,1029,-90,80,981,9,126,1019,0
210,-80,79,1019,-54,70,990,19,145,1009,0
211,-101,89,1029,-72,90,990,29,155,990,0
212,-101,59,1039,-72,90,990,29,135,1028,0
213,-101,49,1029,-81,70,990,48,145,1009,0
214,-101,69,1019,-54,101,972,38,145,1019,0
215,-20,69,1058,-127,131,990,67,145,1009,0
216,-181,59,1058,-145,121,1000,38,145,1019,0
217,-161,69,1039,-181,171,972,58,155,990,0
218,-151,69,1009,-163,131,962,58,135,990,0
219,-131,79,1039,-127,101,962,38,126,1000,0
220,-111,69,1019,-100,101,972,38,116,990,0
221,-111,69,1009,-81,70,990,9,135,990,0
222,-101,69,1029,-72,80,990,19,145,1009,0
223,-70,59,1029,-72,60,1000,19,155,1009,0
224,-121,59,1039,-90,80,981,19,165,1019,0
225,-101,59,1039,-109,80,981,38,135,1019,0
226,-121,59,1049,-118,101,990,48,126,1019,0
227,-131,59,1029,-118,121,981,29,135,1028,0
228,-101,79,1019,-109,131,990,48,97,1019,0
229,-121,89,1009,-81,111,972,48,135,1019,0
230,-121,89,1029,-100,111,981,38,126,1019,0
231,-111,69,1029,-90,90,972,19,126,1000,0
232,-121,39,1039,-109,90,990,29,135,1009,0
233,-101,79,1029,-109,90,990,19,165,990,0
234,-111,69,1029,-100,90,990,29,135,1000,0
235,-111,69,1029,-72,90,981,19,155,1000,0
236,-90,69,1029,-54,101,972,9,126,1019,0
237,-101,69,1029,-81,80,990,38,213,1000,0
238,-101,69,1029,-109,101,1000,19,155,1019,0
239,-111,29,1049,-145,101,981,48,155,1009,0
240,-121,79,1029,-145,111,972,67,145,990,0
241,-131,79,1019,-145,111,972,48,135,1009,0
242,-121,69,1029,-145,141,981,48,126,1019,0
243,-121,69,1029,-145,121,1000,19,135,1019,0
244,-121,49,1029,-136,101,990,19,135,1019,0
245,-101,69,1029,-136,90,981,19,126,1028,0
246,-101,69,1029,-81,111,981,9,116,1009,0
247,-111,69,1039,-63,70,990,0,126,990,0
248,-111,69,1039,-63,70,972,9,126,1000,0
249,-90,59,1009,-90,101,990,9,126,980,0
250,-101,69,1039,-81,101,981,9,135,1000,0
251,-121,69,1058,-81,121,990,29,165,1028,0
252,-121,69,1039,-81,80,990,38,145,1000,0
253,-111,89,1009,-45,90,972,38,126,1009,0
254,-161,49,1078,-100,121,981,38,116,1000,0
255,-141,59,1049,-145,90,1000,38,135,1009,0
256,-161,69,1019,-227,121,981,48,165,1019,0
257,-161,69,1019,-181,121,962,67,106,1009,0
258,-141,69,1029,-172,111,962,58,97,1000,0
259,-141,69,1029,-136,121,972,38,116,1019,0
260,-131,79,1009,-127,90,981,29,126,1028,0
261,-141,69,1029,-145,101,990,29,126,1028,0
262,-131,29,1049,-109,111,990,0,135,1057,0
263,-121,59,1039,-100,111,990,0,116,1038,0
264,-121,59,1029,-72,101,972,-9,116,1009,0
265,-101,89,1029,-81,101,972,0,126,990,0
266,-121,59,1019,-100,90,990,29,126,1000,0
267,-90,69,1039,-127,101,990,48,165,990,0
268,-141,39,1039,-127,111,972,29,135,1009,0
269,-131,49,1029,-127,101,962,29,106,1009,0
270,-121,79,1009,-109,131,972,29,116,1000,0
271,-121,79,1009,-109,101,962,38,126,980,0
272,-121,79,1029,-127,111,981,19,126,1009,0
273,-111,59,1029,-109,90,1000,29,155,1019,0
274,-111,59,1019,-100,80,972,9,155,1019,0
275,-111,49,1019,-90,90,981,38,126,1000,0
276,-131,69,1039,-81,80,981,29,116,1028,0
277,-111,69,1019,-90,131,962,29,116,1000,0
278,10,49,1068,-163,111,1027,48,135,1019,0
279,-232,29,1058,-181,141,990,58,145,1019,0
280,-111,29,1049,-172,90,981,58,135,1009,0
281,-111,29,1029,-81,50,972,87,135,1009,0
282,-121,69,1029,-109,101,972,58,97,1009,0
283,-70,59,1039,-118,90,990,58,97,1009,0
284,-161,59,1039,-145,111,981,38,116,1009,0
285,-131,59,1029,-172,121,981,29,145,1009,0
286,-121,49,1029,-118,70,981,19,116,1000,0
287,-121,89,1039,-118,101,972,19,116,1000,0
288,-121,69,1009,-118,121,990,29,116,1009,0
289,-101,59,1029,-127,111,981,9,116,1000,0
290,-131,49,1019,-118,101,981,-9,97,1009,0
291,-141,59,1029,-109,101,972,9,145,1000,0
292,-121,39,1009,-90,101,962,9,97,1019,0
293,-111,69,1029,-100,101,972,19,106,1000,0
294,-141,69,1019,-127,111,972,38,97,1009,0
295,-121,69,1029,-127,111,972,48,97,1028,0
296,-111,39,1049,-127,111,981,48,106,1009,0
297,-151,39,1039,-145,70,990,38,145,1000,0
298,-121,49,1029,-136,90,972,29,126,1019,0
299,-131,59,1039,-145,111,981,38,116,1000,0
300,-141,99,1029,-154,121,972,38,126,1009,0
301,-141,69,1029,-154,121,981,38,126,1028,0
302,-121,49,1039,-118,90,972,29,126,1019,0
303,-131,29,1029,-145,80,990,19,126,1019,0
304,-121,49,1009,-109,70,990,19,116,1000,0
305,-101,69,1029,-100,70,990,29,116,1000,0
306,-101,69,1039,-90,90,981,48,116,1000,0
307,-141,59,1039,-109,90,981,38,116,1009,0
308,-121,89,1029,-127,90,981,29,135,1000,0
309,-121,49,1039,-145,90,990,9,135,1009,0
310,-131,59,1039,-136,80,990,19,145,1000,0
311,-131,59,1039,-136,101,981,38,116,1019,0
312,-131,49,1039,-145,121,972,29,116,1009,0
313,-131,59,1039,-127,131,981,19,106,1028,0
314,-131,59,1049,-154,121,1000,19,106,1019,0
315,-121,49,1029,-145,121,972,9,116,1038,0
316,-121,49,1029,-145,101,962,38,126,1009,0
317,-151,39,1029,-145,90,972,9,116,1000,0
318,-131,49,1029,-136,111,972,0,106,990,0
319,-131,49,1029,-136,111,981,-9,106,990,0
320,-121,59,1009,-127,80,990,9,126,980,0
321,-131,69,1029,-127,111,981,38,145,1009,0
322,-121,69,1039,-127,111,990,38,126,1019,0
323,-121,69,1039,-136,121,1000,19,126,1028,0
324,-121,39,1049,-118,101,981,19,126,1028,0
325,-131,79,1049,-136,101,972,29,184,1019,0
326,-121,69,1039,-127,141,972,19,116,1000,0
327,-101,79,1019,-118,121,990,9,116,1000,0
328,-151,99,1029,-127,111,972,0,106,1009,0
329,-121,59,1019,-127,111,981,0,106,1019,0
330,-141,59,1019,-118,90,990,0,116,1019,0
331,-111,49,1019,-118,60,981,9,126,1028,0
332,-121,39,1039,-109,101,990,9,145,1028,0
333,-111,59,1029,-109,70,981,38,126,990,0
334,-131,49,1019,-118,90,981,48,135,1000,0
335,-131,49,1019,-90,60,972,29,135,1000,0
336,-151,49,1019,-90,80,962,48,116,990,0
337,-60,69,1029,-136,90,1000,48,126,990,0
338,-161,49,1039,-181,151,981,58,126,1028,0
339,-161,49,1039,-200,141,972,77,145,1009,0
340,-151,69,1039,-154,111,981,67,126,1019,0
341,-171,69,1019,-163,111,962,48,87,1009,0
342,-141,49,1029,-136,121,972,48,106,990,0
343,-111,59,1058,-154,80,1000,19,126,1009,0
344,-111,59,1058,-136,101,981,0,126,1038,0
345,-141,29,1058,-136,80,981,0,116,1028,0
346,-111,49,1039,-109,101,981,-9,135,1028,0
347,-111,49,1039,-100,101,981,-19,87,1038,0
348,-121,69,1029,-109,131,972,0,116,1009,0
349,-131,69,1019,-109,131,972,0,116,1019,0
350,-141,69,1019,-118,101,981,0,87,1000,0
351,-131,59,1009,-109,90,962,19,106,1000,0
352,-121,49,1029,-127,90,972,19,126,1000,0
353,-131,59,1019,-118,80,962,19,135,1000,0
354,-121,49,1029,-118,90,990,29,126,1009,0
355,-90,49,1029,-118,101,972,29,135,1009,0
356,-121,69,1058,-145,111,1000,48,126,1028,0
357,-191,29,1049,-172,121,990,48,135,1019,0
358,-131,39,1039,-163,141,953,38,126,1028,0
359,-131,49,1009,-136,90,972,38,97,1009,0
360,-141,59,1009,-127,101,972,38,97,1009,0
361,-111,79,1029,-136,111,981,29,116,1009,0
362,-141,49,1029,-127,111,981,9,126,1009,0
363,-121,59,1049,-154,121,981,19,145,1000,0
364,-131,49,1029,-127,90,981,9,126,1000,0
365,-121,69,1019,-127,111,972,9,126,1009,0
366,-151,79,1029,-136,111,962,19,135,1009,0
367,-101,89,1058,-127,101,1009,29,126,1019,0
368,-141,49,1049,-127,121,981,29,135,1019,0
369,-131,79,1039,-145,131,981,19,126,1038,0
370,-121,59,1029,-100,80,981,19,135,1019,0
371,-121,49,1009,-90,90,972,38,126,1000,0
372,-131,39,1009,-100,60,972,19,126,1000,0
373,-121,29,1029,-118,70,981,19,97,980,0
374,-131,39,1019,-127,70,981,29,126,990,0
375,-131,69,1009,-100,101,962,19,116,1000,0
376,-141,79,1029,-81,121,981,29,116,1009,0
377,-131,99,1029,-72,121,972,38,126,1019,0
378,-90,79,1049,-127,121,1009,29,145,1009,0
379,-101,19,1068,-209,121,1018,38,165,1019,0
380,-181,29,1058,-190,101,981,29,145,1019,0
381,-141,39,1039,-145,111,962,38,155,1019,0
382,-131,49,1000,-127,121,953,29,106,1000,0
383,-131,59,1009,-127,111,962,48,116,990,0
384,-121,29,1078,-163,111,990,38,126,1000,0
385,-121,29,1078,-163,101,1000,19,126,1038,0
386,-111,49,1058,-154,50,1018,38,135,1019,0
387,-161,-9,1039,-163,70,990,19,116,1028,0
388,-111,0,1039,-136,50,1000,29,145,1000,0
389,-131,69,1009,-90,80,962,9,126,1009,0
390,-131,79,1019,-81,121,972,9,106,990,0
391,-151,108,1009,-63,121,962,-9,77,1000,0
392,-131,89,1000,-63,121,962,-9,126,990,0
393,-121,59,1019,-72,141,962,0,145,1000,0
394,-131,49,1029,-90,101,981,19,135,1019,0
395,-121,29,1039,-109,80,990,29,145,1019,0
396,-121,49,1000,-72,60,972,48,145,1019,0
397,20,59,1039,-154,90,1009,67,135,980,0
398,-212,-29,1107,-154,90,1009,58,145,1019,0
399,-141,29,1049,-272,111,981,77,165,1028,0
400,-181,19,1009,-190,121,953,67,145,1019,0
401,-151,79,1009,-190,90,981,77,126,1000,0
402,-181,69,1049,-190,121,953,58,106,1009,0
403,-151,59,1019,-154,121,981,29,116,1000,0
404,-141,59,1019,-136,90,972,9,106,1009,0
405,-141,69,1009,-118,101,962,0,126,1009,0
406,-101,79,1049,-109,80,981,0,126,1000,0
407,-101,59,1049,-136,90,1009,-9,135,1019,0
408,-131,39,1049,-118,80,981,9,126,1057,0
409,-121,49,1009,-118,90,972,19,155,1019,0
410,-111,49,1019,-72,80,972,29,126,990,0
411,-111,69,1009,-72,60,981,38,97,1000,0
412,-101,79,1009,-118,90,981,38,97,1000,0
413,-131,59,1039,-127,131,972,48,116,1019,0
414,-121,49,1039,-127,131,972,29,116,1019,0
415,-161,49,1029,-154,131,1000,29,174,1009,0
416,-121,59,1029,-154,101,981,19,135,1019,0
417,-121,59,1009,-127,80,962,29,126,1000,0
418,-131,59,1029,-118,90,981,19,135,1000,0
419,-131,69,1009,-127,111,981,19,97,1009,0
420,-121,79,1029,-136,90,990,29,126,1009,0
421,-121,69,1029,-145,111,972,9,174,1000,0
422,-141,39,1029,-145,111,972,19,135,1009,0
423,-131,69,1039,-136,101,962,29,126,1000,0
424,-131,69,1009,-127,80,972,29,126,1009,0
425,-111,79,1029,-127,101,972,29,116,1019,0
426,-131,39,1058,-118,101,1009,29,126,1028,0
427,-131,59,1049,-145,90,981,9,165,1047,0
428,-141,49,1029,-154,90,1009,29,135,1038,0
429,-131,79,1009,-145,111,981,19,116,1028,0
430,-151,59,1009,-145,111,981,19,106,1000,0
431,-141,69,1019,-127,101,972,19,116,980,0
432,-131,69,1009,-118,111,962,9,116,980,0
433,-141,59,1009,-118,90,972,0,135,980,0
434,-121,39,1009,-127,90,972,0,135,990,0
435,-121,49,1029,-109,90,972,19,145,980,0
436,-141,29,1019,-100,70,990,38,145,1009,0
437,-121,89,1000,-54,70,981,29,135,1009,0
438,-90,89,1000,-9,50,962,38,135,1019,0
439,-10,79,1058,-27,80,1000,48,165,1000,0
440,-191,29,1137,-163,131,1027,67,213,1038,0
441,-181,9,1088,-254,151,1037,67,213,1038,0
442,-191,39,1000,-254,121,972,67,203,1047,0
443,-161,69,1000,-190,141,944,67,145,1019,0
444,-141,79,1000,-145,111,953,67,87,1000,0
445,-151,69,1009,-145,101,972,29,116,1009,0
446,-111,39,1019,-163,111,972,9,155,1000,0
447,-151,69,1029,-145,80,990,0,126,1028,0
448,-121,59,1049,-145,101,972,-9,126,1028,0
449,-131,59,1019,-118,111,972,19,126,1019,0
450,-111,79,1019,-118,111,972,9,155,1019,0
451,-121,79,1019,-90,111,972,9,116,1019,0
452,-131,79,990,-72,101,972,19,126,1019,0
453,-121,59,1029,-81,80,972,19,145,1019,0
454,-131,79,1029,-109,101,981,9,126,1019,0
455,-151,79,1039,-109,101,981,19,106,990,0
456,-151,59,1019,-136,121,990,29,126,1000,0
457,-131,49,1009,-109,90,972,29,135,1000,0
458,-121,59,1019,-72,70,962,48,135,971,0
459,-90,69,1029,-63,60,990,38,135,1009,0
460,-151,69,1107,-163,90,1009,38,155,1000,0
461,-181,49,1049,-190,171,1018,48,165,1047,0
462,-161,59,1049,-245,131,981,48,165,1057,0
463,-161,69,1009,-154,121,953,48,155,1028,0
464,-131,89,1000,-154,121,962,48,126,990,0
465,-141,69,1009,-127,90,981,38,116,971,0
466,-151,69,1019,-127,90,972,9,126,1009,0
467,-121,39,1019,-118,60,972,9,126,1009,0
468,-121,39,1019,-109,90,972,0,135,1000,0
469,-131,49,1039,-109,101,990,19,126,1000,0
470,-121,49,1039,-118,80,990,29,145,1009,0
471,-131,69,1029,-109,121,981,29,126,1019,0
472,-161,69,1029,-109,121,981,19,155,1019,0
473,-121,39,1039,-109,90,990,48,145,1019,0
474,-101,49,1049,-118,111,972,58,165,1038,0
475,-101,19,1078,-127,90,1009,38,145,1038,0
476,-161,29,1039,-145,80,990,38,165,1009,0
477,-151,69,1029,-154,101,981,29,155,1000,0
478,-151,79,1019,-136,111,962,38,126,980,0
479,-141,89,1019,-100,111,981,29,135,990,0
480,-151,69,1019,-90,111,990,19,126,1000,0
481,-111,79,1029,-90,111,990,9,145,1019,0
482,-121,69,1039,-90,111,972,19,165,1009,0
483,-141,59,1058,-100,111,990,19,145,1028,0
484,-131,59,1009,-109,101,1000,19,145,1019,0
485,-131,69,1029,-100,121,981,29,126,1028,0
486,-121,59,1019,-90,111,972,38,126,1009,0
487,-131,59,1019,-109,90,972,38,135,1000,0
488,-141,39,1029,-136,70,972,48,165,1000,0
489,-121,39,1039,-181,111,972,58,165,980,0
490,-181,29,1058,-181,101,1000,58,174,1009,0
491,-151,69,1039,-190,151,972,48,135,1009,0
492,-171,79,1019,-172,121,972,48,155,1009,0
493,-171,89,1009,-136,141,962,29,135,1019,0
494,-111,79,1009,-109,101,972,29,126,1019,0
495,-131,69,1029,-81,101,990,9,126,1019,0
496,-111,69,1019,-72,80,981,-9,135,1028,0
497,-111,69,1029,-54,111,990,0,126,1019,0
498,-111,59,1039,-63,90,1000,0,126,1019,0
499,-121,39,1039,-81,101,1000,0,135,1000,0
500,-111,59,1019,-63,70,981,19,145,1019,0
501,0,19,1049,-109,121,981,48,145,1019,0
502,-202,19,1029,-145,121,990,48,165,980,0
503,-141,59,1019,-200,141,972,48,184,1000,0
504,-171,89,1009,-172,131,953,48,145,1000,0
505,-171,108,1019,-172,141,972,48,155,990,0
506,-141,59,1039,-163,131,972,29,126,1000,0
507,-161,69,1029,-163,101,981,29,126,1000,0
508,-171,59,1029,-154,101,962,9,165,1019,0
509,-121,69,1019,-118,121,981,0,135,1019,0
510,-121,49,1029,-100,90,981,9,135,1019,0
511,-121,59,1019,-90,90,972,9,135,1019,0
512,-121,69,1039,-90,101,981,29,126,1000,0
513,-111,69,1039,-90,70,990,29,135,1009,0
514,-111,59,1019,-81,101,972,29,135,1019,0
515,-121,39,1039,-81,80,990,48,126,1019,0
516,-90,49,1049,-90,111,981,38,135,990,0
517,-171,39,1068,-145,101,1009,38,135,1000,0
518,-151,69,1029,-181,151,962,58,145,1009,0
519,-141,69,1029,-145,161,972,58,155,1028,0
520,-141,89,1039,-118,111,1000,38,155,1019,0
521,-131,49,1049,-109,80,1000,38,126,1009,0
522,-131,59,1009,-127,70,981,19,155,1047,0
523,-111,29,1019,-118,80,972,0,165,1019,0
524,-121,49,1029,-72,90,962,0,145,1000,0
525,-131,79,1029,-90,111,972,-9,116,980,0
526,-141,79,1029,-81,121,962,0,126,990,0
527,-121,59,1000,-81,121,962,29,145,1000,0
528,-141,69,1019,-100,101,972,9,155,1000,0
529,-141,39,1019,-90,70,972,19,174,1000,0
530,-141,39,1019,-90,70,972,48,174,1000,0
531,-151,49,1049,-109,90,981,67,165,1019,0
532,-151,49,1049,-136,131,981,67,165,1019,0
