Timestep,Shank_x,Shank_y,Shank_z,Thigh_x,Thigh_y,Thigh_z,Trunk_x,Trunk_y,Trunk_z,FoG
250,-434,267,901,-954,111,129,87,-9,1028,0
251,-434,267,901,-972,90,129,87,-19,1028,0
252,-434,257,921,-972,90,138,87,-29,1009,0
253,-434,257,921,-954,121,138,87,-29,1009,0
254,-434,267,921,-963,121,138,87,-19,1028,0
255,-434,267,921,-954,90,148,97,-29,1019,0
256,-434,257,921,-963,101,129,87,0,1019,0
257,-434,277,911,-954,101,148,87,0,1019,0
258,-444,257,901,-963,111,138,106,-29,1019,0
259,-444,257,901,-954,101,129,97,19,1009,0
260,-444,267,911,-963,101,129,97,-38,1019,0
261,-454,267,921,-945,101,129,116,-9,1000,0
262,-454,267,921,-954,70,138,116,-9,1000,0
263,-444,257,911,-954,111,129,116,-9,1019,0
264,-444,257,911,-963,111,148,116,-9,1009,0
265,-414,247,911,-954,60,157,106,-9,1019,0
266,-444,267,901,-954,80,138,106,-9,1019,0
267,-444,267,901,-963,80,148,116,-9,1009,0
268,-424,257,911,-954,80,129,97,9,1019,0
269,-424,257,911,-954,80,120,106,-29,1009,0
270,-434,257,911,-972,101,138,106,-29,1009,0
271,-424,257,921,-954,131,129,106,-9,1028,0
272,-424,257,921,-963,111,129,106,-29,1019,0
273,-424,247,911,-972,121,129,106,0,1019,0
274,-424,247,911,-954,141,120,106,0,1019,0
275,-424,257,901,-954,141,138,126,48,1009,0
276,-444,267,921,-954,121,120,106,0,1000,0
277,-424,267,911,-972,101,129,106,0,1000,0
278,-434,267,921,-972,90,138,87,9,1009,0
279,-424,267,911,-963,60,148,97,-29,1009,0
280,-434,277,911,-972,101,138,106,-9,1019,0
281,-424,247,921,-972,101,138,106,9,1019,0
282,-424,247,921,-963,90,148,116,0,1009,0
283,-424,257,921,-981,121,148,126,9,1000,0
284,-434,257,911,-981,131,111,145,48,1009,0
285,-444,267,921,-972,111,129,126,58,1028,0
286,-434,257,931,-963,90,120,116,38,1028,0
287,-434,287,921,-954,111,111,106,29,1019,0
288,-434,237,901,-963,121,120,106,19,1009,0
289,-434,267,921,-963,121,120,126,9,1000,0
290,-434,257,901,-981,121,120,106,9,1038,0
291,-444,277,901,-981,121,120,97,9,1009,0
292,-434,257,892,-990,111,138,77,19,1019,0
293,-434,267,901,-1000,131,148,87,0,1019,0
294,-424,257,921,-972,101,157,77,-9,1047,0
295,-424,287,921,-972,101,157,67,0,1028,0
296,-434,237,921,-936,90,157,87,0,1028,0
297,-424,267,911,-863,90,129,87,-9,1019,0
298,-444,257,901,-890,70,148,87,-9,1038,0
299,-454,277,911,-881,80,129,126,-9,1009,0
300,-424,277,921,-881,90,101,106,9,1028,0
301,-434,267,901,-881,111,111,116,-29,1028,0
302,-424,267,911,-872,141,101,116,-19,1019,0
303,-434,257,921,-890,141,111,106,-9,1000,0
304,-424,257,911,-1100,90,185,126,-19,1019,0
305,-444,257,911,-1018,191,111,116,-9,1019,0
306,-454,247,911,-972,181,138,87,0,1038,0
307,-434,267,921,-981,141,166,67,-48,1047,0
308,-434,247,921,-972,141,157,58,-58,1038,0
309,-434,277,921,-936,121,175,29,-38,1047,0
310,-434,257,901,-936,80,166,29,-58,1038,0
311,-424,257,911,-927,80,166,29,-29,1000,0
312,-444,257,931,-954,90,148,38,-38,1019,0
313,-424,257,931,-963,131,157,58,-48,1019,0
314,-424,237,941,-963,111,129,67,-29,990,0
315,-424,237,941,-954,101,129,58,-38,990,0
316,-414,257,941,-972,121,138,67,-77,1019,0
317,-414,267,941,-963,131,138,87,-77,1009,0
318,-393,257,950,-954,131,148,58,-58,1019,0
319,-414,267,921,-954,121,138,48,-77,1038,0
320,-414,247,931,-954,121,138,58,-77,1019,0
321,-393,287,892,-954,131,129,58,-77,1019,0
322,-414,297,941,-936,131,148,58,-87,1000,0
323,-353,356,901,-972,131,148,48,-77,1000,0
324,-353,356,901,-954,111,166,29,-87,961,0
325,-252,465,921,-954,111,166,9,-106,990,0
326,-111,445,970,-954,141,138,19,-97,1047,0
327,-181,405,1000,-972,131,148,19,-77,1028,0
328,-181,405,1000,-972,131,148,9,-87,1000,0
329,-232,376,990,-954,141,129,0,-97,1019,0
330,-252,326,980,-963,151,148,-29,-87,1019,0
331,-323,326,980,-963,121,138,-19,-77,1028,0
332,-343,277,950,-963,141,138,-29,-77,1009,0
333,-363,247,921,-963,121,138,-9,-87,1009,0
334,-414,227,901,-954,131,138,0,-97,990,0
335,-444,198,892,-963,111,138,9,-116,990,0
336,-494,178,872,-954,131,129,0,-126,1009,0
337,-545,108,872,-954,111,148,9,-106,1000,0
338,-555,128,843,-954,131,157,9,-116,1009,0
339,-575,118,843,-954,101,148,-19,-116,1009,0
340,-575,118,843,-972,121,148,-19,-116,1009,0
341,-616,79,872,-954,90,148,-67,-97,1028,0
342,-717,405,1029,-954,111,157,-106,-135,1047,0
343,-191,346,1029,-954,121,157,-135,-135,1038,0
344,-161,297,990,-954,121,166,-116,-87,1009,0
345,-161,297,990,-963,111,148,-97,-106,1009,0
346,-353,287,960,-963,90,166,-97,-116,990,0
347,-333,326,941,-963,90,166,-77,-126,961,0
348,-343,316,911,-945,70,185,-97,-116,990,0
349,-323,356,931,-936,40,185,-106,-145,1009,0
350,-282,316,941,-945,60,175,-116,-116,1066,0
351,-282,316,941,-945,60,175,-97,-116,1047,0
352,-333,326,950,-945,70,175,-106,-135,1019,0
353,-333,306,950,-945,80,166,-106,-135,1019,0
354,-323,316,931,-972,101,166,-126,-145,990,0
355,-323,316,931,-963,121,166,-155,-126,1000,0
356,-343,316,941,-981,141,148,-145,-126,1009,0
357,-323,326,931,-972,161,175,-135,-126,1000,0
358,-323,326,931,-954,181,129,-126,-126,1057,0
359,-333,336,941,-972,121,138,-126,-116,1076,0
360,-323,326,950,-963,121,138,-135,-165,1057,0
361,-333,326,921,-954,141,129,-135,-155,1038,0
362,-333,326,921,-945,80,148,-135,-165,1038,0
363,-323,346,921,-945,101,157,-165,-126,1047,0
364,-323,336,931,-972,101,175,-203,-116,1076,0
365,-333,346,941,-963,80,166,-194,-165,1000,0
366,-333,336,931,-954,101,175,-184,-174,923,0
367,-323,336,921,-972,121,185,-223,-174,933,0
368,-333,356,950,-954,111,194,-223,-194,971,0
369,-323,336,941,-936,101,194,-281,-184,990,0
370,-343,346,931,-954,90,194,-281,-194,1009,0
371,-343,336,921,-945,90,222,-291,-194,990,0
372,-343,326,921,-945,80,240,-242,-213,952,0
373,-353,306,911,-927,60,250,-194,-223,961,0
374,-343,326,921,-927,40,268,-174,-184,971,0
375,-343,356,931,-927,30,259,-203,-184,1038,0
376,-333,336,931,-918,30,259,-213,-97,1019,0
377,-323,346,931,-936,70,259,-242,-203,1047,0
378,-333,306,950,-963,80,250,-233,-174,1000,0
379,-323,336,931,-945,90,250,-213,-184,961,0
380,-313,316,941,-945,121,250,-252,-194,980,0
381,-323,356,921,-936,131,250,-281,-174,980,0
382,-323,346,931,-945,141,268,-271,-203,1000,0
383,-323,336,931,-936,121,259,-262,-184,1038,0
384,-323,326,911,-927,90,277,-252,-194,1047,0
385,-323,346,911,-927,80,287,-242,-126,1028,0
386,-323,346,911,-909,80,277,-242,-145,1019,0
387,-333,346,921,-918,60,268,-242,-135,1000,0
388,-323,356,931,-918,40,268,-203,-145,980,0
389,-313,346,950,-954,70,268,-203,-145,980,0
390,-313,336,931,-963,50,287,-194,-165,971,0
391,-303,336,941,-918,90,268,-223,-165,1028,0
392,-313,336,941,-936,90,250,-262,-184,1076,0
393,-313,336,941,-963,101,259,-281,-135,1076,0
394,-303,346,921,-936,121,259,-300,-135,1085,0
395,-323,326,941,-945,131,268,-291,-155,1066,0
396,-363,366,941,-936,101,268,-252,-174,1009,0
397,-333,366,921,-918,111,277,-242,-165,1028,0
398,-343,376,931,-918,70,305,-252,-155,1066,0
399,-333,366,921,-918,70,305,-242,-145,1066,0
400,-333,366,921,-927,70,314,-242,-155,1009,0
401,-343,326,921,-909,20,342,-242,-194,1038,0
402,-292,356,950,-890,10,351,-242,-174,1057,0
403,-303,326,931,-890,10,351,-242,-203,1085,0
404,-292,346,931,-900,30,370,-233,-165,1028,0
405,-323,366,931,-918,80,398,-213,-126,1009,0
406,-303,356,921,-900,70,379,-203,-155,1047,0
407,-303,366,980,-900,111,351,-242,-165,1057,0
408,-282,336,941,-918,131,351,-252,-145,1047,0
409,-282,356,921,-936,141,351,-262,-155,1028,0
410,-282,356,950,-936,131,351,-252,-155,1009,0
411,-282,346,941,-918,101,361,-242,-194,961,0
412,-282,346,950,-890,30,388,-184,-165,980,0
413,-272,356,941,-863,20,398,-184,-116,1009,0
414,-303,376,941,-872,0,425,-203,-165,1009,0
415,-303,366,931,-854,-20,444,-184,-145,1028,0
416,-292,336,911,-845,0,462,-194,-145,1019,0
417,-262,336,960,-854,30,500,-145,-126,1000,0
418,-303,336,931,-827,30,481,-165,-106,990,0
419,-313,346,941,-836,40,481,-223,-174,942,0
420,-323,356,931,-818,60,500,-233,-116,971,0
421,-323,346,931,-809,0,555,-184,-174,980,0
422,-272,326,921,-827,50,537,-252,-252,980,0
423,-272,316,960,-809,80,555,-203,-174,971,0
424,-282,316,960,-809,70,555,-252,-213,952,0
425,-282,366,941,-790,40,583,-116,-106,971,0
426,-282,336,980,-790,50,564,-194,-145,952,0
427,-282,346,941,-809,80,592,-174,-155,971,0
428,-292,316,941,-781,70,611,-242,-213,971,0
429,-232,336,960,-763,90,620,-203,-184,914,0
430,-252,306,960,-772,80,703,-194,-174,971,0
431,-272,356,941,-754,30,648,-223,-165,933,0
432,-242,366,950,-727,0,666,-165,-165,904,0
433,-272,356,960,-718,10,629,-126,-174,933,0
434,-252,346,970,-718,-20,666,-135,-174,933,0
435,-252,326,960,-718,0,620,-155,-174,914,0
436,-242,336,941,-754,30,620,-155,-174,885,0
437,-232,336,970,-718,40,666,-145,-155,876,0
438,-252,336,960,-681,0,685,-155,-165,895,0
439,-222,336,950,-672,50,675,-155,-126,914,0
440,-242,306,980,-690,20,712,-203,-145,971,0
441,-242,316,980,-672,20,703,-194,-87,857,0
442,-242,336,960,-718,-10,722,-165,-145,895,0
443,-272,316,941,-672,-30,722,-155,-135,914,0
444,-222,297,980,-636,30,703,-145,-116,933,0
445,-232,316,980,-645,40,759,-135,-155,923,0
446,-232,306,970,-654,50,740,0,-310,761,0
447,-212,326,960,-645,40,768,-135,-58,580,0
448,-212,336,960,-609,30,768,-669,524,971,0
449,-212,316,980,-590,70,740,-38,-728,1552,0
450,-222,316,970,-627,60,759,-213,-106,1142,0
451,-242,316,960,-627,60,740,-135,38,742,0
452,-202,297,980,-600,10,759,-97,-58,761,0
453,-242,297,960,-600,-10,787,-58,-155,857,0
454,-181,316,960,-563,20,787,-48,-116,933,0
455,-171,306,960,-545,-10,777,9,-116,971,0
456,-181,267,980,-563,30,787,-19,-126,1028,0
457,-181,316,980,-536,30,814,-38,-145,1000,0
458,-171,336,980,-536,0,824,-77,-194,990,0
459,-171,336,980,-500,60,805,-87,-126,971,0
460,-151,316,1000,-500,80,842,-77,-116,952,0
461,-171,306,990,-500,30,879,-77,-77,942,0
462,-151,277,1009,-490,40,851,-29,-87,971,0
463,-181,316,980,-518,70,879,-29,-116,1057,0
464,-181,316,1009,-500,90,851,-38,-126,1076,0
465,-171,316,960,-536,60,851,-38,-126,1076,0
466,-191,306,970,-545,80,851,-38,-106,1028,0
467,-191,306,970,-545,70,814,-29,-126,1009,0
468,-202,267,1000,-600,50,796,-19,-106,980,0
469,-232,297,970,-600,60,777,-38,-87,1000,0
470,-252,287,970,-663,80,759,-38,-87,1000,0
471,-242,287,970,-700,40,759,-19,-126,980,0
472,-252,277,980,-645,50,740,9,-87,971,0
473,-252,277,980,-563,60,805,29,-87,952,0
474,-242,277,950,-472,60,833,-29,-67,933,0
475,-171,277,980,-481,70,851,-77,-184,914,0
476,-181,306,1000,-481,90,888,38,-48,952,0
477,-171,297,1009,-454,80,888,38,-48,952,0
478,-161,306,990,-427,111,916,-9,-87,1266,0
479,-141,306,1000,-390,101,935,-9,-87,1266,0
480,-131,306,990,-381,101,925,194,-48,1076,0
481,-111,316,1009,-445,80,898,165,0,1009,0
482,-141,297,1009,-463,80,870,126,-38,914,0
483,-171,306,1000,-509,70,851,106,-58,952,0
484,-181,257,990,-527,40,833,87,0,952,0
485,-181,267,960,-527,40,833,174,-87,1133,0
486,-202,277,970,-536,30,796,97,-155,1104,0
487,-212,267,970,-581,30,805,87,-29,904,0
488,-191,277,950,-545,40,814,19,-97,914,0
489,-191,257,980,-572,40,814,38,-97,923,0
490,-212,267,970,-554,60,833,38,-97,923,0
491,-181,277,990,-545,60,833,87,-19,942,0
492,-191,287,1000,-527,80,842,135,-48,961,0
493,-181,287,980,-509,80,851,116,-48,923,0
494,-151,287,1009,-509,101,870,126,-38,971,0
495,-131,287,1019,-472,70,870,87,-38,961,0
496,-141,297,1009,-436,90,879,135,19,1047,0
497,-161,297,980,-418,90,907,165,38,1247,0
498,-161,306,1000,-409,80,916,135,-184,1304,0
499,-171,297,970,-436,111,879,135,-77,1057,0
500,-181,287,980,-463,90,879,116,9,923,0
501,-181,277,980,-472,80,861,87,-97,990,0
502,-202,287,1000,-481,80,851,77,-38,1009,0
503,-171,287,990,-500,80,842,77,-87,1019,0
504,-161,277,990,-509,101,842,97,-58,990,0
505,-171,297,1000,-500,80,842,106,-87,971,0
506,-161,277,990,-509,111,851,116,-19,942,0
507,-161,297,1000,-490,90,851,87,-9,980,0
508,-151,287,1009,-490,70,870,106,-38,1028,0
509,-151,306,980,-463,80,861,126,-106,1047,0
510,-161,277,1000,-436,80,898,126,-97,1028,0
511,-191,257,1009,-445,60,879,106,-58,990,0
512,-151,277,990,-427,90,861,106,-48,1009,0
513,-171,297,990,-445,90,879,87,-58,1028,0
514,-171,297,1009,-472,70,879,97,-58,1000,0
515,-171,297,1009,-472,111,861,106,-48,1009,0
516,-141,267,990,-481,121,879,126,-77,1000,0
517,-161,287,1000,-454,121,861,106,-77,1000,0
518,-161,267,990,-472,121,861,77,-58,1009,0
519,-171,267,1000,-472,90,870,116,-38,1019,0
520,-161,287,990,-454,50,879,135,-38,1038,0
521,-161,277,970,-454,30,870,145,-9,1019,0
522,-161,287,990,-472,70,870,155,-58,980,0
523,-171,287,980,-454,111,851,116,-48,1019,0
524,-171,257,1000,-463,101,870,106,-77,1038,0
525,-161,267,990,-472,111,861,87,-58,1038,0
526,-161,257,1000,-472,101,861,116,-48,1000,0
527,-151,306,1000,-481,80,879,135,-29,961,0
528,-131,267,1009,-490,50,879,97,-38,1000,0
529,-151,297,1000,-481,80,870,97,-77,1019,0
530,-141,267,1000,-445,50,870,87,-19,1000,0
